detection_scores	frame	ytl	xtl	ybr	xbr	class	width_half	square
0.5282404	2018-03-23_1352_right/005819	694	2029	801	2155	2.4	1224.0	13482
0.6778856	2018-03-23_1352_right/008497	838	2095	873	2123	5.19	1224.0	980
0.8073391	2018-03-23_1352_right/001241	702	1470	822	1590	5.20	1224.0	14400
0.7071352	2018-03-23_1352_right/000186	921	1484	962	1525	5.20	1224.0	1681
0.82037634	2018-03-23_1352_right/001239	716	1461	830	1575	5.20	1224.0	12996
0.61068916	2018-03-23_1352_right/008375	839	2095	873	2122	5.19	1224.0	918
0.8040006	2018-03-23_1352_right/000270	869	1636	940	1707	5.20	1224.0	5041
0.5065429	2018-03-23_1352_right/000270	784	1637	864	1710	3.27	1224.0	5840
0.5012339	2018-03-23_1352_right/003447	785	534	878	560	2.4	1224.0	2418
0.8193679	2018-03-23_1352_right/000665	919	756	1002	836	5.20	1224.0	6640
0.6946444	2018-03-23_1352_right/000665	820	754	910	841	5.19	1224.0	7830
0.56176156	2018-03-23_1352_right/000665	907	1058	940	1091	5.19	1224.0	1089
0.74815583	2018-03-23_1352_right/003223	822	1411	881	1469	5.20	1224.0	3422
0.7425689	2018-03-23_1352_right/001224	761	1398	856	1487	5.20	1224.0	8455
0.61321324	2018-03-23_1352_right/008348	838	2095	874	2122	5.19	1224.0	972
0.6100227	2018-03-23_1352_right/005673	825	1244	874	1280	2.1	1224.0	1764
0.82468027	2018-03-23_1352_right/000219	916	1515	967	1569	5.20	1224.0	2754
0.578704	2018-03-23_1352_right/000219	848	1513	913	1569	3.27	1224.0	3640
0.7665825	2018-03-23_1352_right/001163	865	1297	917	1345	5.20	1224.0	2496
0.6482161999999999	2018-03-23_1352_right/000563	963	924	1007	962	5.20	1224.0	1672
0.5776121	2018-03-23_1352_right/000563	918	922	956	963	5.19	1224.0	1558
0.66841954	2018-03-23_1352_right/008378	838	2093	873	2122	5.19	1224.0	1015
0.75123376	2018-03-23_1352_right/004281	832	604	880	649	5.20	1224.0	2160
0.5540718000000001	2018-03-23_1352_right/004281	878	604	928	646	3.24	1224.0	2100
0.659072	2018-03-23_1352_right/003473	946	2007	991	2038	5.20	1224.0	1395
0.6272951999999999	2018-03-23_1352_right/003473	900	2002	940	2039	5.20	1224.0	1480
0.52720034	2018-03-23_1352_right/003760	898	1821	964	1881	4.1	1224.0	3960
0.7321947	2018-03-23_1352_right/003545	948	2379	1006	2440	5.20	1224.0	3538
0.7316738	2018-03-23_1352_right/003545	898	1216	927	1246	5.19	1224.0	870
0.5178916	2018-03-23_1352_right/004723	792	221	911	348	3.27	1224.0	15113
0.6477316	2018-03-23_1352_right/001903	661	2058	816	2253	2.4	1224.0	30225
0.69165754	2018-03-23_1352_right/008530	838	2094	873	2123	5.19	1224.0	1015
0.7862435000000001	2018-03-23_1352_right/003287	601	1723	741	1865	5.20	1224.0	19880
0.7077335	2018-03-23_1352_right/000230	898	1531	955	1586	5.20	1224.0	3135
0.63957065	2018-03-23_1352_right/001853	722	1849	835	1987	2.4	1224.0	15594
0.6430244	2018-03-23_1352_right/008405	838	2094	874	2122	5.19	1224.0	1008
0.5919126	2018-03-23_1352_right/003770	891	1670	957	1729	4.1	1224.0	3894
0.7677596999999999	2018-03-23_1352_right/003302	468	1906	663	2107	5.20	1224.0	39195
0.53136086	2018-03-23_1352_right/006405	659	755	781	872	4.2	1224.0	14274
0.5526135999999999	2018-03-23_1352_right/005777	765	2182	833	2239	2.4	1224.0	3876
0.83950686	2018-03-23_1352_right/003653	791	1018	889	1105	5.20	1224.0	8526
0.79865557	2018-03-23_1352_right/003653	744	2248	926	2439	5.20	1224.0	34762
0.62267977	2018-03-23_1352_right/003653	548	2255	727	2444	5.19	1224.0	33831
0.6209744	2018-03-23_1352_right/003653	686	1013	790	1110	5.19	1224.0	10088
0.66961807	2018-03-23_1352_right/007787	891	373	1044	424	8.22	1224.0	7803
0.5050988000000001	2018-03-23_1352_right/000018	943	1438	970	1462	5.19	1224.0	648
0.7552871999999999	2018-03-23_1352_right/000756	911	1463	956	1506	5.20	1224.0	1935
0.6986329000000001	2018-03-23_1352_right/000756	872	886	912	925	5.19	1224.0	1560
0.59149927	2018-03-23_1352_right/001766	863	1563	919	1622	2.4	1224.0	3304
0.7792858	2018-03-23_1352_right/003536	925	2015	969	2058	5.20	1224.0	1892
0.6640441	2018-03-23_1352_right/003536	953	2363	1008	2419	5.20	1224.0	3080
0.64794755	2018-03-23_1352_right/003536	882	2362	939	2421	5.20	1224.0	3363
0.837261	2018-03-23_1352_right/003255	729	1517	821	1606	5.20	1224.0	8188
0.54318404	2018-03-23_1352_right/007677	956	1187	1006	1202	8.22	1224.0	750
0.7387324000000001	2018-03-23_1352_right/002406	831	372	891	434	5.20	1224.0	3720
0.5756331	2018-03-23_1352_right/007307	691	839	741	872	2.1	1224.0	1650
0.8467680000000001	2018-03-23_1352_right/001229	741	1414	841	1515	5.20	1224.0	10100
0.65080035	2018-03-23_1352_right/007737	922	972	1017	997	8.22	1224.0	2375
0.6954039000000001	2018-03-23_1352_right/003609	882	2346	997	2445	5.20	1224.0	11385
0.5723701999999999	2018-03-23_1352_right/007268	360	2307	481	2444	2.4	1224.0	16577
0.6032523	2018-03-23_1352_right/003759	897	1838	964	1896	4.1	1224.0	3886
0.78556216	2018-03-23_1352_right/000757	909	1464	955	1506	5.20	1224.0	1932
0.67861086	2018-03-23_1352_right/000757	872	885	912	925	5.19	1224.0	1600
0.8053408000000001	2018-03-23_1352_right/003693	715	524	856	647	5.20	1224.0	17343
0.6778648	2018-03-23_1352_right/003693	564	521	706	648	5.19	1224.0	18034
0.81990445	2018-03-23_1352_right/000218	916	1514	966	1567	5.20	1224.0	2650
0.57102334	2018-03-23_1352_right/000218	849	1510	914	1567	3.27	1224.0	3705
0.7998932	2018-03-23_1352_right/000278	861	1666	940	1742	5.20	1224.0	6004
0.5215354	2018-03-23_1352_right/000278	774	1665	858	1743	3.27	1224.0	6552
0.80362695	2018-03-23_1352_right/000800	911	1525	961	1575	5.20	1224.0	2500
0.5905623999999999	2018-03-23_1352_right/000800	861	847	910	896	5.19	1224.0	2401
0.5515866999999999	2018-03-23_1352_right/003457	915	1914	952	1948	5.19	1224.0	1258
0.6907880999999999	2018-03-23_1352_right/008305	838	2094	872	2122	5.19	1224.0	952
0.57017076	2018-03-23_1352_right/005837	632	2006	774	2166	2.4	1224.0	22720
0.56465536	2018-03-23_1352_right/005837	790	2030	903	2157	4.1	1224.0	14351
0.500525	2018-03-23_1352_right/004702	859	442	953	535	3.27	1224.0	8742
0.83135724	2018-03-23_1352_right/000713	834	186	1012	366	5.20	1224.0	32040
0.72469807	2018-03-23_1352_right/000713	678	1966	789	2073	5.19	1224.0	11877
0.60731906	2018-03-23_1352_right/000713	632	200	810	367	5.19	1224.0	29726
0.5483226999999999	2018-03-23_1352_right/000713	909	1445	946	1481	5.20	1224.0	1332
0.51108325	2018-03-23_1352_right/000713	841	1547	892	1599	3.27	1224.0	2652
0.751542	2018-03-23_1352_right/001134	868	1209	908	1251	5.20	1224.0	1680
0.52380425	2018-03-23_1352_right/003753	867	1944	932	2002	4.1	1224.0	3770
0.85270107	2018-03-23_1352_right/003275	671	1625	788	1749	5.20	1224.0	14508
0.77676123	2018-03-23_1352_right/000328	782	2043	911	2196	5.20	1224.0	19737
0.6068028	2018-03-23_1352_right/000328	619	2043	769	2183	3.27	1224.0	21000
0.75151634	2018-03-23_1352_right/000648	933	827	1007	894	5.20	1224.0	4958
0.5979833000000001	2018-03-23_1352_right/000648	844	824	925	897	5.19	1224.0	5913
0.5252126	2018-03-23_1352_right/000648	579	140	784	236	5.19	1224.0	19680
0.8891037	2018-03-23_1352_right/003311	338	2084	590	2341	5.20	1224.0	64764
0.68865144	2018-03-23_1352_right/008454	837	2094	871	2123	5.19	1224.0	986
0.8225021999999999	2018-03-23_1352_right/000851	875	1650	947	1720	5.20	1224.0	5040
0.60808796	2018-03-23_1352_right/000851	635	2107	782	2241	3.27	1224.0	19698
0.5605296999999999	2018-03-23_1352_right/000851	803	727	872	795	5.19	1224.0	4692
0.544238	2018-03-23_1352_right/000851	795	1644	871	1719	5.19	1224.0	5700
0.6636926999999999	2018-03-23_1352_right/008441	839	2093	874	2122	5.19	1224.0	1015
0.58247316	2018-03-23_1352_right/003128	907	1318	935	1347	5.19	1224.0	812
0.82711804	2018-03-23_1352_right/003663	772	905	877	1001	5.20	1224.0	10080
0.67217344	2018-03-23_1352_right/003663	656	904	762	1006	5.19	1224.0	10812
0.5776924	2018-03-23_1352_right/001567	856	2254	924	2288	2.4	1224.0	2312
0.82770056	2018-03-23_1352_right/000875	853	1779	940	1863	5.20	1224.0	7308
0.70345205	2018-03-23_1352_right/000875	754	599	844	690	5.19	1224.0	8190
0.6875018	2018-03-23_1352_right/004077	906	859	937	885	5.19	1224.0	806
0.6047716	2018-03-23_1352_right/001871	705	1925	841	2070	2.4	1224.0	19720
0.7521720000000001	2018-03-23_1352_right/003819	878	1625	972	1708	4.1	1224.0	7802
0.53267777	2018-03-23_1352_right/005678	817	1196	875	1229	2.1	1224.0	1914
0.5150119000000001	2018-03-23_1352_right/006039	870	1426	917	1479	3.24	1224.0	2491
0.7992096	2018-03-23_1352_right/000262	875	1611	943	1681	5.20	1224.0	4760
0.5228513	2018-03-23_1352_right/000262	795	1613	872	1679	3.27	1224.0	5082
0.801287	2018-03-23_1352_right/003684	733	647	860	767	5.20	1224.0	15240
0.65659946	2018-03-23_1352_right/003684	591	646	727	768	5.19	1224.0	16592
0.8530612	2018-03-23_1352_right/003485	954	2080	1000	2112	5.20	1224.0	1472
0.6354945	2018-03-23_1352_right/003485	925	1889	965	1917	5.20	1224.0	1120
0.6987529	2018-03-23_1352_right/000752	874	892	912	928	5.19	1224.0	1368
0.6586512	2018-03-23_1352_right/000752	914	1458	954	1501	5.20	1224.0	1720
0.8310583	2018-03-23_1352_right/003167	871	1310	902	1340	5.20	1224.0	930
0.68655425	2018-03-23_1352_right/003167	893	1349	931	1385	5.19	1224.0	1368
0.65904075	2018-03-23_1352_right/008366	838	2095	873	2122	5.19	1224.0	945
0.73998153	2018-03-23_1352_right/000542	882	1427	920	1462	5.20	1224.0	1330
0.6306898	2018-03-23_1352_right/008332	838	2095	874	2122	5.19	1224.0	972
0.6295731	2018-03-23_1352_right/001110	883	1161	926	1203	5.20	1224.0	1806
0.57530123	2018-03-23_1352_right/004075	904	845	932	871	5.19	1224.0	728
0.6142991	2018-03-23_1352_right/002047	632	2264	832	2448	2.4	1224.0	36800
0.7988578000000001	2018-03-23_1352_right/002418	830	402	897	466	5.20	1224.0	4288
0.7588923000000001	2018-03-23_1352_right/002418	801	1289	876	1337	5.20	1224.0	3600
0.7467319	2018-03-23_1352_right/001142	870	1232	916	1276	5.20	1224.0	2024
0.64768046	2018-03-23_1352_right/008362	839	2094	873	2122	5.19	1224.0	952
0.7422873000000001	2018-03-23_1352_right/001221	776	1388	861	1472	5.20	1224.0	7140
0.77533096	2018-03-23_1352_right/003686	730	626	863	739	5.20	1224.0	15029
0.65747476	2018-03-23_1352_right/003686	585	618	722	746	5.19	1224.0	17536
0.7484655	2018-03-23_1352_right/004312	850	366	905	418	3.24	1224.0	2860
0.7195685	2018-03-23_1352_right/004312	790	365	848	423	5.20	1224.0	3364
0.68906194	2018-03-23_1352_right/008420	839	2094	873	2121	5.19	1224.0	918
0.74011385	2018-03-23_1352_right/000763	912	1477	953	1518	5.20	1224.0	1681
0.61754555	2018-03-23_1352_right/000763	873	880	914	924	5.19	1224.0	1804
0.53330827	2018-03-23_1352_right/000763	811	1623	889	1692	3.27	1224.0	5382
0.6562387	2018-03-23_1352_right/008440	838	2094	874	2123	5.19	1224.0	1044
0.6393220000000001	2018-03-23_1352_right/001920	623	2121	789	2336	2.4	1224.0	35690
0.67474306	2018-03-23_1352_right/008328	838	2095	873	2122	5.19	1224.0	945
0.60534644	2018-03-23_1352_right/007206	702	1632	752	1681	2.4	1224.0	2450
0.5022991	2018-03-23_1352_right/007206	748	1634	794	1677	4.1	1224.0	1978
0.5317132	2018-03-23_1352_right/007258	569	2141	655	2229	4.1	1224.0	7568
0.5214006	2018-03-23_1352_right/007258	459	2132	556	2243	2.4	1224.0	10767
0.74196017	2018-03-23_1352_right/003717	618	0	811	146	5.20	1224.0	28178
0.6799987	2018-03-23_1352_right/003717	394	0	595	145	5.19	1224.0	29145
0.840182	2018-03-23_1352_right/000849	880	1643	949	1710	5.20	1224.0	4623
0.6351179	2018-03-23_1352_right/000849	642	2069	791	2203	3.27	1224.0	19966
0.5623881	2018-03-23_1352_right/000849	799	1638	869	1710	5.19	1224.0	5040
0.5421195	2018-03-23_1352_right/000849	806	736	876	803	5.19	1224.0	4690
0.7619859	2018-03-23_1352_right/001203	814	1358	885	1424	5.20	1224.0	4686
0.7774342	2018-03-23_1352_right/000600	932	890	988	940	5.20	1224.0	2800
0.60286885	2018-03-23_1352_right/002050	631	2267	833	2448	2.4	1224.0	36562
0.5877904	2018-03-23_1352_right/003803	901	1573	974	1645	4.1	1224.0	5256
0.6127545999999999	2018-03-23_1352_right/002082	617	2301	831	2448	2.4	1224.0	31458
0.7761486999999999	2018-03-23_1352_right/000897	783	1940	911	2054	5.20	1224.0	14592
0.6951473000000001	2018-03-23_1352_right/000897	659	353	785	481	5.19	1224.0	16128
0.5437006	2018-03-23_1352_right/000897	652	1929	774	2049	5.19	1224.0	14640
0.7577773	2018-03-23_1352_right/003518	940	2281	995	2325	5.20	1224.0	2420
0.7099563	2018-03-23_1352_right/003518	916	2005	961	2040	5.20	1224.0	1575
0.5081346999999999	2018-03-23_1352_right/007784	895	433	1049	479	8.22	1224.0	7084
0.53306186	2018-03-23_1352_right/004710	836	378	942	483	3.27	1224.0	11130
0.55204916	2018-03-23_1352_right/006399	664	899	779	1000	4.2	1224.0	11615
0.57098436	2018-03-23_1352_right/004261	843	700	886	741	5.20	1224.0	1763
0.53971756	2018-03-23_1352_right/004261	711	1849	831	1945	4.1	1224.0	11520
0.5825158	2018-03-23_1352_right/003809	898	1580	982	1659	4.1	1224.0	6636
0.60668343	2018-03-23_1352_right/002061	638	2272	840	2448	2.4	1224.0	35552
0.5933997	2018-03-23_1352_right/007763	925	745	1049	776	8.22	1224.0	3844
0.6414983	2018-03-23_1352_right/002069	625	2286	833	2447	2.4	1224.0	33488
0.72562695	2018-03-23_1352_right/001147	869	1242	920	1291	5.20	1224.0	2499
0.5758998000000001	2018-03-23_1352_right/001698	898	1385	947	1436	2.4	1224.0	2499
0.719418	2018-03-23_1352_right/003209	842	1381	892	1431	5.20	1224.0	2500
0.73714685	2018-03-23_1352_right/004288	837	568	887	616	5.20	1224.0	2400
0.6958526999999999	2018-03-23_1352_right/004288	560	2180	749	2327	4.1	1224.0	27783
0.67613935	2018-03-23_1352_right/004288	888	568	935	614	3.24	1224.0	2162
0.72845477	2018-03-23_1352_right/000249	879	1583	947	1647	5.20	1224.0	4352
0.73702604	2018-03-23_1352_right/000635	930	853	990	912	5.20	1224.0	3540
0.51604325	2018-03-23_1352_right/000635	909	1057	937	1084	5.19	1224.0	756
0.83388	2018-03-23_1352_right/000718	813	81	1016	272	5.20	1224.0	38773
0.689883	2018-03-23_1352_right/000718	594	83	797	282	5.19	1224.0	40397
0.6723821	2018-03-23_1352_right/000718	666	2009	780	2117	5.19	1224.0	12312
0.5882524	2018-03-23_1352_right/000718	878	941	915	979	5.19	1224.0	1406
0.5406236	2018-03-23_1352_right/003845	850	1807	985	1933	4.1	1224.0	17010
0.73357356	2018-03-23_1352_right/006420	730	206	1038	302	8.22	1224.0	29568
0.8030569000000001	2018-03-23_1352_right/003281	642	1672	768	1797	5.20	1224.0	15750
0.6592449	2018-03-23_1352_right/001837	823	1758	920	1867	2.4	1224.0	10573
0.60794157	2018-03-23_1352_right/006408	869	608	929	663	2.1	1224.0	3300
0.5534583000000001	2018-03-23_1352_right/006408	635	667	766	792	4.2	1224.0	16375
0.7108359000000001	2018-03-23_1352_right/002385	862	281	918	340	5.20	1224.0	3304
0.5300385	2018-03-23_1352_right/006037	869	1419	921	1468	3.24	1224.0	2548
0.5432549	2018-03-23_1352_right/001684	887	1365	934	1412	2.4	1224.0	2209
0.810446	2018-03-23_1352_right/003682	734	676	863	787	5.20	1224.0	14319
0.5820903000000001	2018-03-23_1352_right/003682	595	672	729	790	5.19	1224.0	15812
0.7347219	2018-03-23_1352_right/003638	788	2243	935	2390	5.20	1224.0	21609
0.60525835	2018-03-23_1352_right/003638	629	2237	781	2403	5.19	1224.0	25232
0.70100456	2018-03-23_1352_right/000553	879	1441	917	1477	5.20	1224.0	1368
0.5176723	2018-03-23_1352_right/000553	950	934	990	972	5.20	1224.0	1520
0.73621124	2018-03-23_1352_right/002407	830	373	891	437	5.20	1224.0	3904
0.5746288	2018-03-23_1352_right/001826	811	1702	895	1799	2.4	1224.0	8148
0.5163498	2018-03-23_1352_right/000491	946	1009	976	1038	5.20	1224.0	870
0.7535196999999999	2018-03-23_1352_right/000845	882	1627	950	1691	5.20	1224.0	4352
0.67274165	2018-03-23_1352_right/000845	813	749	879	820	5.19	1224.0	4686
0.5857475999999999	2018-03-23_1352_right/000845	671	2022	799	2150	3.27	1224.0	16384
0.62027943	2018-03-23_1352_right/002026	626	2257	823	2448	2.4	1224.0	37627
0.61012423	2018-03-23_1352_right/003771	889	1658	955	1718	4.1	1224.0	3960
0.7512008000000001	2018-03-23_1352_right/000731	910	1445	950	1486	5.20	1224.0	1640
0.7098211999999999	2018-03-23_1352_right/000731	615	2128	754	2264	5.19	1224.0	18904
0.5706306	2018-03-23_1352_right/000731	878	917	914	953	5.19	1224.0	1296
0.74520165	2018-03-23_1352_right/003551	914	1993	960	2035	5.20	1224.0	1932
0.62528235	2018-03-23_1352_right/003551	933	2403	1006	2448	5.20	1224.0	3285
0.615755	2018-03-23_1352_right/002039	628	2264	829	2448	2.4	1224.0	36984
0.5419904000000001	2018-03-23_1352_right/005816	811	2057	901	2147	4.1	1224.0	8100
0.53266644	2018-03-23_1352_right/005816	701	2041	800	2156	2.4	1224.0	11385
0.6182761999999999	2018-03-23_1352_right/002067	627	2282	834	2448	2.4	1224.0	34362
0.58120686	2018-03-23_1352_right/001814	794	1652	875	1741	2.4	1224.0	7209
0.5743353	2018-03-23_1352_right/007187	727	1551	769	1596	2.4	1224.0	1890
0.82029766	2018-03-23_1352_right/000613	933	877	988	928	5.20	1224.0	2805
0.51905745	2018-03-23_1352_right/000613	908	1042	937	1070	5.19	1224.0	812
0.51836354	2018-03-23_1352_right/004215	827	1657	898	1719	4.1	1224.0	4402
0.6692166	2018-03-23_1352_right/001965	615	2240	812	2448	2.4	1224.0	40976
0.7923475999999999	2018-03-23_1352_right/000637	931	850	995	909	5.20	1224.0	3776
0.56594557	2018-03-23_1352_right/000637	909	1064	938	1090	5.19	1224.0	754
0.50377846	2018-03-23_1352_right/000637	859	849	926	910	5.19	1224.0	4087
0.619609	2018-03-23_1352_right/006380	824	1217	997	1263	8.22	1224.0	7958
0.54593116	2018-03-23_1352_right/006380	854	1088	909	1145	2.1	1224.0	3135
0.5683256	2018-03-23_1352_right/007235	670	1841	732	1904	4.1	1224.0	3906
0.744743	2018-03-23_1352_right/000265	874	1619	942	1690	5.20	1224.0	4828
0.5204681999999999	2018-03-23_1352_right/000265	792	1619	870	1686	3.27	1224.0	5226
0.71112955	2018-03-23_1352_right/008265	831	2095	870	2123	5.19	1224.0	1092
0.5294055000000001	2018-03-23_1352_right/004180	855	1613	906	1661	4.1	1224.0	2448
0.60851777	2018-03-23_1352_right/001769	844	268	892	312	2.4	1224.0	2112
0.59209985	2018-03-23_1352_right/001769	853	1564	917	1628	2.4	1224.0	4096
0.71758485	2018-03-23_1352_right/000806	907	1535	956	1583	5.20	1224.0	2352
0.5760235	2018-03-23_1352_right/000806	857	838	909	890	5.19	1224.0	2704
0.5745617	2018-03-23_1352_right/000806	781	1750	865	1830	3.27	1224.0	6720
0.70860684	2018-03-23_1352_right/000580	954	913	1003	958	5.20	1224.0	2205
0.64199436	2018-03-23_1352_right/001849	742	1837	844	1959	2.4	1224.0	12444
0.71773607	2018-03-23_1352_right/006114	355	2130	612	2418	3.24	1224.0	74016
0.61037344	2018-03-23_1352_right/002049	631	2265	833	2448	2.4	1224.0	36966
0.78823364	2018-03-23_1352_right/006108	516	1919	710	2118	3.24	1224.0	38606
0.70520467	2018-03-23_1352_right/003198	864	1356	917	1407	5.20	1224.0	2703
0.5869361999999999	2018-03-23_1352_right/001767	852	1564	917	1632	2.4	1224.0	4420
0.50060487	2018-03-23_1352_right/001767	850	281	903	333	2.4	1224.0	2756
0.6615573	2018-03-23_1352_right/000574	965	920	1008	961	5.20	1224.0	1763
0.5917094	2018-03-23_1352_right/000574	918	919	960	958	5.19	1224.0	1638
0.76742524	2018-03-23_1352_right/004291	839	548	889	596	5.20	1224.0	2400
0.6006243	2018-03-23_1352_right/004291	889	547	943	594	3.24	1224.0	2538
0.564316	2018-03-23_1352_right/004291	546	2242	739	2401	4.1	1224.0	30687
0.77940315	2018-03-23_1352_right/000686	887	590	1008	699	5.20	1224.0	13189
0.7092225000000001	2018-03-23_1352_right/000686	898	1019	931	1053	5.19	1224.0	1122
0.6979339	2018-03-23_1352_right/000686	758	1808	841	1885	5.19	1224.0	6391
0.65951365	2018-03-23_1352_right/000686	765	589	877	701	5.19	1224.0	12544
0.6851698	2018-03-23_1352_right/008509	839	2093	873	2122	5.19	1224.0	986
0.61684775	2018-03-23_1352_right/006370	857	1293	995	1330	8.22	1224.0	5106
0.6271781999999999	2018-03-23_1352_right/003767	893	1707	958	1767	4.1	1224.0	3900
0.83728015	2018-03-23_1352_right/004279	834	615	881	659	5.20	1224.0	2068
0.7062189999999999	2018-03-23_1352_right/001175	861	1296	919	1355	5.20	1224.0	3422
0.6219878000000001	2018-03-23_1352_right/002018	625	2256	825	2448	2.4	1224.0	38400
0.69137096	2018-03-23_1352_right/004287	839	576	885	618	5.20	1224.0	1932
0.64299434	2018-03-23_1352_right/004287	886	575	938	617	3.24	1224.0	2184
0.6031253000000001	2018-03-23_1352_right/004287	571	2158	764	2302	4.1	1224.0	27792
0.6398602	2018-03-23_1352_right/007744	917	922	1018	946	8.22	1224.0	2424
0.61309594	2018-03-23_1352_right/002040	629	2263	831	2448	2.4	1224.0	37370
0.6330691999999999	2018-03-23_1352_right/007188	722	1555	767	1599	2.4	1224.0	1980
0.61995214	2018-03-23_1352_right/003834	865	1708	972	1817	4.1	1224.0	11663
0.64299	2018-03-23_1352_right/003479	943	2042	983	2073	5.20	1224.0	1240
0.61765146	2018-03-23_1352_right/004106	906	921	932	944	5.19	1224.0	598
0.7279456	2018-03-23_1352_right/004265	842	689	883	728	5.20	1224.0	1599
0.5337715000000001	2018-03-23_1352_right/004265	693	1880	820	1991	4.1	1224.0	14097
0.62232625	2018-03-23_1352_right/003817	888	1610	975	1696	4.1	1224.0	7482
0.5901503	2018-03-23_1352_right/004201	905	923	938	950	5.19	1224.0	891
0.51014787	2018-03-23_1352_right/004201	862	1637	925	1697	4.1	1224.0	3780
