frame	xtl	ytl	xbr	ybr	class	score
2018-03-23_1352_right/002012	2320	711	2436	837	2.1	0.3407622575759888
2018-03-23_1352_right/001165	1291	863	1346	920	5.20	0.9965184926986694
2018-03-23_1352_right/006060	1487	829	1553	895	3.24	0.91751229763031
2018-03-23_1352_right/000839	1955	699	2073	824	3.27	0.9932103157043456
2018-03-23_1352_right/000839	1600	892	1668	962	5.20	0.969645857810974
2018-03-23_1352_right/000839	777	836	824	884	5.19	0.9186594486236572
2018-03-23_1352_right/000839	1610	832	1656	879	5.19	0.8690475821495056
2018-03-23_1352_right/000839	1610	870	1657	916	5.19	0.3806707262992859
2018-03-23_1352_right/004667	590	819	668	899	3.27	0.9742687344551086
2018-03-23_1352_right/004667	1344	929	1372	959	3.1	0.7274656891822815
2018-03-23_1352_right/003237	1444	788	1519	866	5.20	0.9918149709701538
2018-03-23_1352_right/000423	1034	925	1053	944	5.19	0.6616427898406982
2018-03-23_1352_right/000423	1360	901	1389	929	5.20	0.5342029333114624
2018-03-23_1352_right/000423	1030	949	1056	975	5.20	0.3510304391384125
2018-03-23_1352_right/001257	1575	592	1746	766	5.20	0.9490951299667358
2018-03-23_1352_right/001257	1538	938	1563	964	2.4	0.4035828113555908
2018-03-23_1352_right/007280	1249	736	1277	805	2.1	0.5112365484237671
2018-03-23_1352_right/007280	2181	819	2206	856	3.1	0.3464646637439728
2018-03-23_1352_right/003473	2000	947	2031	992	5.20	0.955474615097046
2018-03-23_1352_right/003473	2005	911	2031	941	5.19	0.9115244150161744
2018-03-23_1352_right/003473	1831	929	1858	964	5.20	0.7990211844444275
2018-03-23_1352_right/003473	1324	924	1358	959	3.1	0.7631996870040894
2018-03-23_1352_right/003473	1836	900	1855	923	5.19	0.7407325506210327
2018-03-23_1352_right/003473	1299	916	1316	933	5.19	0.4227992594242096
2018-03-23_1352_right/001063	1137	914	1170	949	5.20	0.9406669139862059
2018-03-23_1352_right/008278	1531	839	1564	874	3.27	0.9366132020950316
2018-03-23_1352_right/008278	995	886	1029	920	3.27	0.9112436175346376
2018-03-23_1352_right/008278	2095	842	2113	872	5.19	0.6374485492706299
2018-03-23_1352_right/006260	1265	901	1293	931	4.2	0.8630694746971129
2018-03-23_1352_right/006260	1268	994	1301	1027	4.2	0.642480194568634
2018-03-23_1352_right/006260	1238	925	1262	951	2.1	0.5064049959182739
2018-03-23_1352_right/007323	1671	812	1702	856	3.1	0.7782366275787354
2018-03-23_1352_right/003336	1676	944	1691	963	5.19	0.33041131496429443
2018-03-23_1352_right/001071	1133	916	1167	952	5.20	0.9307044744491576
2018-03-23_1352_right/003346	1684	949	1698	968	5.19	0.3422722220420837
2018-03-23_1352_right/001391	898	926	921	957	2.4	0.516016960144043
2018-03-23_1352_right/003546	2379	941	2442	1012	5.20	0.972716212272644
2018-03-23_1352_right/003546	1211	904	1232	926	5.19	0.8719151020050049
2018-03-23_1352_right/003546	2392	884	2437	929	5.19	0.8490278720855713
2018-03-23_1352_right/003546	1261	910	1303	958	3.1	0.8478198647499084
2018-03-23_1352_right/003546	885	917	903	935	5.19	0.469642698764801
2018-03-23_1352_right/003546	200	689	253	782	2.4	0.4077337086200714
2018-03-23_1352_right/001005	2390	927	2419	975	5.20	0.862763524055481
2018-03-23_1352_right/001005	2394	884	2419	920	5.19	0.7850034832954407
2018-03-23_1352_right/001005	1251	917	1279	945	5.20	0.6973757147789001
2018-03-23_1352_right/001005	2387	899	2421	952	5.20	0.33974123001098633
2018-03-23_1352_right/001594	616	942	649	974	2.4	0.8004612922668457
2018-03-23_1352_right/004282	598	836	644	886	5.20	0.992643177509308
2018-03-23_1352_right/004282	2066	607	2213	786	4.1	0.8436156511306763
2018-03-23_1352_right/004282	596	888	643	937	3.24	0.7033379673957825
2018-03-23_1352_right/004282	1228	932	1264	1006	3.1	0.5851978063583374
2018-03-23_1352_right/004282	1389	955	1404	972	5.19	0.3914991021156311
2018-03-23_1352_right/004795	1358	938	1396	978	3.1	0.8309499025344849
2018-03-23_1352_right/004438	1467	963	1496	994	3.27	0.7744615077972412
2018-03-23_1352_right/000275	1648	783	1728	862	3.27	0.9980239868164062
2018-03-23_1352_right/000275	1648	864	1728	943	5.20	0.9887858033180236
2018-03-23_1352_right/000275	1269	932	1294	955	5.20	0.3185936510562897
2018-03-23_1352_right/006021	1381	890	1423	935	3.24	0.8094864487648009
2018-03-23_1352_right/001741	1484	864	1545	917	2.4	0.9878179430961608
2018-03-23_1352_right/001741	355	853	410	905	2.4	0.9733452200889589
2018-03-23_1352_right/000289	1717	760	1807	849	3.27	0.9974040985107422
2018-03-23_1352_right/000289	1716	850	1807	939	5.20	0.9851573705673218
2018-03-23_1352_right/000289	1037	952	1053	969	5.19	0.30446791648864746
2018-03-23_1352_right/004336	835	859	908	991	3.1	0.6067010164260864
2018-03-23_1352_right/004336	1070	921	1086	939	5.19	0.5549414753913879
2018-03-23_1352_right/000726	1559	835	1616	894	3.27	0.9941734075546264
2018-03-23_1352_right/000726	1442	914	1484	958	5.20	0.9826264381408693
2018-03-23_1352_right/000726	933	881	960	910	5.19	0.940173864364624
2018-03-23_1352_right/000726	2096	659	2185	754	5.19	0.9050524234771729
2018-03-23_1352_right/000726	1449	878	1477	908	5.19	0.8305428028106691
2018-03-23_1352_right/003270	1592	697	1708	810	5.20	0.9581520557403564
2018-03-23_1352_right/000039	1456	907	1489	940	3.27	0.8357435464859009
2018-03-23_1352_right/000039	1457	940	1489	973	5.20	0.7837120890617371
2018-03-23_1352_right/001429	852	921	874	959	2.4	0.6814853549003601
2018-03-23_1352_right/000481	1385	927	1419	958	5.20	0.8231470584869385
2018-03-23_1352_right/000481	1012	978	1042	1010	5.20	0.7342116236686707
2018-03-23_1352_right/000481	1019	952	1039	974	5.19	0.6292687058448792
2018-03-23_1352_right/000481	1373	935	1394	954	5.19	0.32016921043396
2018-03-23_1352_right/008244	992	874	1027	909	3.27	0.9603350758552552
2018-03-23_1352_right/008244	1526	827	1559	863	3.27	0.9111213684082032
2018-03-23_1352_right/008244	2085	830	2104	860	5.19	0.6182889938354492
2018-03-23_1352_right/003775	1620	892	1693	968	4.1	0.9144365787506104
2018-03-23_1352_right/000640	840	926	907	993	5.20	0.9086472988128662
2018-03-23_1352_right/000640	851	865	899	915	5.19	0.8054886460304259
2018-03-23_1352_right/000640	1429	939	1459	969	5.20	0.7603686451911926
2018-03-23_1352_right/000640	1435	913	1454	934	5.19	0.5840716958045961
2018-03-23_1352_right/000640	1068	917	1088	937	5.19	0.5450843572616577
2018-03-23_1352_right/000640	2359	85	2448	313	3.24	0.4681887626647949
2018-03-23_1352_right/001255	1554	609	1718	774	5.20	0.9729148149490356
2018-03-23_1352_right/000783	1676	782	1754	861	3.27	0.996749758720398
2018-03-23_1352_right/000783	1492	893	1547	948	5.20	0.989452600479126
2018-03-23_1352_right/000783	1501	847	1537	885	5.19	0.9609987139701844
2018-03-23_1352_right/000783	868	855	903	891	5.19	0.9536659717559814
2018-03-23_1352_right/004575	769	893	816	943	3.27	0.9880642294883728
2018-03-23_1352_right/004575	1249	957	1272	984	3.1	0.3063413500785828
2018-03-23_1352_right/004946	2345	790	2448	935	3.1	0.9791424870491028
2018-03-23_1352_right/003337	1676	946	1691	965	5.19	0.3099309504032135
2018-03-23_1352_right/003168	1308	870	1343	909	5.20	0.8521608114242554
2018-03-23_1352_right/005890	1506	915	1530	939	3.24	0.3790220022201538
2018-03-23_1352_right/004348	529	847	609	1000	3.1	0.8393465280532837
2018-03-23_1352_right/004348	847	928	864	946	5.19	0.5763716697692871
2018-03-23_1352_right/007235	1840	672	1903	740	4.1	0.9892801642417908
2018-03-23_1352_right/007235	1834	601	1907	669	2.4	0.9363521337509156
2018-03-23_1352_right/001761	300	874	360	933	2.4	0.9868077039718628
2018-03-23_1352_right/001761	1547	877	1613	937	2.4	0.9836636781692504
2018-03-23_1352_right/003602	647	862	711	929	3.1	0.9536809921264648
2018-03-23_1352_right/003602	612	866	638	892	5.19	0.8861182928085327
2018-03-23_1352_right/003602	2382	891	2448	999	5.20	0.8112345933914185
2018-03-23_1352_right/003602	200	885	222	906	5.19	0.7672809958457947
2018-03-23_1352_right/003602	2396	802	2439	876	5.19	0.7064825296401978
2018-03-23_1352_right/005772	2188	780	2253	846	2.4	0.9533535242080688
2018-03-23_1352_right/005772	2193	847	2250	913	4.1	0.9374064207077026
2018-03-23_1352_right/000562	924	961	965	1005	5.20	0.9791163206100464
2018-03-23_1352_right/000562	931	925	959	955	5.19	0.9360116720199584
2018-03-23_1352_right/000562	1446	885	1492	928	5.20	0.585196316242218
2018-03-23_1352_right/000562	1037	942	1053	960	5.19	0.4096294045448303
2018-03-23_1352_right/005851	2076	511	2257	704	2.4	0.5809273719787598
2018-03-23_1352_right/004759	1368	953	1399	989	3.1	0.8701431751251221
2018-03-23_1352_right/001072	1133	916	1167	953	5.20	0.9232292175292968
2018-03-23_1352_right/007561	108	664	298	759	2.4	0.6563678979873657
2018-03-23_1352_right/004545	784	894	825	937	3.27	0.9912317395210266
2018-03-23_1352_right/007243	1918	566	2002	644	2.4	0.994841456413269
2018-03-23_1352_right/007243	1925	647	1998	722	4.1	0.971304416656494
2018-03-23_1352_right/007243	1325	785	1349	841	2.1	0.4237730801105499
2018-03-23_1352_right/001117	1172	880	1213	924	5.20	0.98474383354187
2018-03-23_1352_right/008294	1531	839	1564	875	3.27	0.9255062341690063
2018-03-23_1352_right/008294	995	886	1029	921	3.27	0.9165592193603516
2018-03-23_1352_right/008294	2095	842	2113	872	5.19	0.6266773343086243
2018-03-23_1352_right/003367	1697	919	1713	940	5.19	0.5507255792617798
2018-03-23_1352_right/003367	1260	923	1286	949	3.1	0.4913797676563263
2018-03-23_1352_right/003367	1693	942	1714	972	5.20	0.34866517782211304
2018-03-23_1352_right/003367	1617	908	1631	926	5.19	0.33248260617256165
2018-03-23_1352_right/003367	1613	928	1634	954	5.20	0.3241991698741913
2018-03-23_1352_right/001023	1228	929	1257	960	5.20	0.7685843706130981
2018-03-23_1352_right/001023	2044	801	2075	881	2.4	0.41457557678222656
2018-03-23_1352_right/001835	1749	823	1860	923	2.4	0.9915469884872437
2018-03-23_1352_right/000383	1024	959	1049	984	5.20	0.5042068958282471
2018-03-23_1352_right/000383	1335	912	1361	939	5.20	0.40491747856140137
2018-03-23_1352_right/004427	1798	952	1828	982	3.27	0.8233717679977417
2018-03-23_1352_right/001486	1269	896	1304	935	2.4	0.8529584407806396
2018-03-23_1352_right/001486	786	891	811	935	2.4	0.7937451601028442
2018-03-23_1352_right/001324	1627	933	1653	961	2.4	0.3388785421848297
2018-03-23_1352_right/000687	1540	865	1586	915	3.27	0.990875780582428
2018-03-23_1352_right/000687	1458	928	1495	966	5.20	0.920488178730011
2018-03-23_1352_right/000687	1828	772	1888	835	5.19	0.886433482170105
2018-03-23_1352_right/000687	1024	903	1047	927	5.19	0.8700765371322632
2018-03-23_1352_right/000687	1463	897	1487	923	5.19	0.8035973906517029
2018-03-23_1352_right/000687	575	891	691	1008	5.20	0.8025675415992737
2018-03-23_1352_right/000687	597	786	677	871	5.19	0.6662706732749939
2018-03-23_1352_right/008504	995	886	1030	921	3.27	0.9500342607498168
2018-03-23_1352_right/008504	1531	839	1564	875	3.27	0.9262820482254028
2018-03-23_1352_right/008504	2095	843	2113	872	5.19	0.6174027919769287
2018-03-23_1352_right/002391	321	857	379	914	5.20	0.9939311742782592
2018-03-23_1352_right/002391	1072	841	1111	908	5.20	0.970228910446167
2018-03-23_1352_right/000797	1716	783	1798	870	3.27	0.9969595074653624
2018-03-23_1352_right/000797	1513	906	1566	963	5.20	0.9870743155479432
2018-03-23_1352_right/000797	854	864	890	902	5.19	0.9660378694534302
2018-03-23_1352_right/000797	1520	859	1556	898	5.19	0.9411096572875975
2018-03-23_1352_right/002002	2319	718	2433	837	2.4	0.36379411816596985
2018-03-23_1352_right/004183	1612	849	1668	910	4.1	0.9115499258041382
2018-03-23_1352_right/004183	967	887	996	920	5.20	0.8515913486480713
2018-03-23_1352_right/004183	968	922	993	954	3.24	0.3453831672668457
2018-03-23_1352_right/003692	538	716	665	864	5.20	0.95125812292099
2018-03-23_1352_right/003692	557	596	645	693	5.19	0.7672948837280273
2018-03-23_1352_right/007217	1694	726	1743	776	4.1	0.9810113906860352
2018-03-23_1352_right/007217	1690	671	1747	726	2.4	0.9790644645690918
2018-03-23_1352_right/007167	1496	783	1530	817	2.4	0.8421080112457275
2018-03-23_1352_right/007167	1499	816	1527	848	4.1	0.6940900683403015
2018-03-23_1352_right/000736	1570	832	1629	893	3.27	0.9916385412216188
2018-03-23_1352_right/000736	1444	914	1487	960	5.20	0.9854190945625304
2018-03-23_1352_right/000736	915	880	944	910	5.19	0.9540801048278807
2018-03-23_1352_right/000736	2203	623	2304	727	5.19	0.8697025775909424
2018-03-23_1352_right/000736	1451	877	1480	908	5.19	0.8592909574508667
2018-03-23_1352_right/003163	1304	875	1336	913	5.20	0.7598998546600342
2018-03-23_1352_right/003145	1305	907	1333	941	5.20	0.6268634796142578
2018-03-23_1352_right/007267	2288	370	2425	494	2.4	0.9763913154602052
2018-03-23_1352_right/007267	2292	494	2417	613	4.1	0.8942729234695435
2018-03-23_1352_right/007267	1325	757	1350	825	2.1	0.713858962059021
2018-03-23_1352_right/007267	2208	820	2231	853	3.1	0.3533492684364319
2018-03-23_1352_right/000381	1024	958	1049	984	5.20	0.4475783109664917
2018-03-23_1352_right/000381	1333	912	1360	939	5.20	0.4429774582386017
2018-03-23_1352_right/000381	1030	937	1047	956	5.19	0.3347139954566956
2018-03-23_1352_right/005722	708	746	738	833	2.1	0.4446640312671661
2018-03-23_1352_right/000443	1027	958	1056	987	5.20	0.8144310116767883
2018-03-23_1352_right/000443	1032	934	1051	953	5.19	0.749161958694458
2018-03-23_1352_right/000443	1371	910	1398	938	5.20	0.5525669455528259
2018-03-23_1352_right/000443	1358	918	1377	936	5.19	0.3112310767173767
2018-03-23_1352_right/001027	1223	931	1252	962	5.20	0.8332048654556274
2018-03-23_1352_right/001027	2062	800	2095	881	2.4	0.3755834698677063
2018-03-23_1352_right/004564	774	902	817	947	3.27	0.9848839044570924
2018-03-23_1352_right/004564	2172	655	2214	747	3.24	0.5424488186836243
2018-03-23_1352_right/004564	1226	959	1250	984	3.1	0.3019766211509705
2018-03-23_1352_right/001432	848	926	872	961	2.4	0.7073185443878174
2018-03-23_1352_right/001432	1247	930	1281	965	2.4	0.3627310991287232
2018-03-23_1352_right/000013	1433	907	1465	939	3.27	0.8886388540267944
2018-03-23_1352_right/000013	1434	940	1464	970	5.20	0.8523228764533997
2018-03-23_1352_right/007671	809	968	833	994	3.1	0.43330830335617065
2018-03-23_1352_right/003510	2225	949	2267	1004	5.20	0.9787139892578124
2018-03-23_1352_right/003510	2233	903	2267	941	5.19	0.957411289215088
2018-03-23_1352_right/003510	1978	895	2001	923	5.19	0.8920930027961731
2018-03-23_1352_right/003510	1970	929	2003	971	5.20	0.8630856275558472
2018-03-23_1352_right/003510	1033	928	1051	946	5.19	0.3662458062171936
2018-03-23_1352_right/005758	2287	778	2358	843	2.4	0.9846319556236268
2018-03-23_1352_right/005758	2290	840	2352	903	4.1	0.9662500023841858
2018-03-23_1352_right/003243	1467	760	1546	844	5.20	0.9919646978378296
2018-03-23_1352_right/000349	1020	965	1044	989	5.20	0.4194671511650085
2018-03-23_1352_right/000349	1307	924	1333	949	5.20	0.3974801898002625
2018-03-23_1352_right/002398	348	844	408	903	5.20	0.991385579109192
2018-03-23_1352_right/002398	1127	825	1168	897	5.20	0.9820005297660828
2018-03-23_1352_right/003646	1102	801	1187	896	5.20	0.997509241104126
2018-03-23_1352_right/003646	2236	755	2419	936	5.20	0.9361417293548584
2018-03-23_1352_right/003646	1115	724	1172	788	5.19	0.9344944953918456
2018-03-23_1352_right/000820	1811	762	1906	863	3.27	0.9893007278442384
2018-03-23_1352_right/000820	1550	910	1611	973	5.20	0.9860121011734008
2018-03-23_1352_right/000820	823	864	864	904	5.19	0.9329782724380492
2018-03-23_1352_right/000820	1559	858	1600	901	5.19	0.9056158661842346
2018-03-23_1352_right/002047	2334	732	2448	846	2.4	0.36967968940734863
2018-03-23_1352_right/004229	1686	811	1764	899	4.1	0.7072538733482361
2018-03-23_1352_right/004229	831	889	854	908	5.19	0.3518773913383484
2018-03-23_1352_right/006376	1131	869	1178	917	2.1	0.9810680747032166
2018-03-23_1352_right/006376	1255	1009	1343	1103	4.2	0.9496467113494872
2018-03-23_1352_right/006376	1233	747	1313	833	4.2	0.936781644821167
2018-03-23_1352_right/006376	1134	918	1173	954	4.1	0.8611279726028442
2018-03-23_1352_right/006376	1349	902	1371	930	2.4	0.3707149624824524
2018-03-23_1352_right/004465	1000	951	1030	983	3.27	0.7273097038269043
2018-03-23_1352_right/007380	704	807	743	867	3.1	0.5820687413215637
2018-03-23_1352_right/001382	907	931	929	962	2.4	0.3001056909561157
2018-03-23_1352_right/004752	1366	956	1397	992	3.1	0.8154197931289673
2018-03-23_1352_right/004661	605	844	682	923	3.27	0.985276699066162
2018-03-23_1352_right/004661	1339	954	1366	986	3.1	0.7049371004104614
2018-03-23_1352_right/000950	1236	932	1261	958	5.20	0.5955859422683716
2018-03-23_1352_right/001532	1725	872	1768	918	2.4	0.979816198348999
2018-03-23_1352_right/001532	1178	881	1206	931	2.4	0.936115026473999
2018-03-23_1352_right/001532	1006	903	1034	936	4.1	0.5663967132568359
2018-03-23_1352_right/001727	1439	853	1495	905	2.4	0.996203362941742
2018-03-23_1352_right/001727	379	840	431	890	2.4	0.9816616773605348
2018-03-23_1352_right/008435	995	887	1029	921	3.27	0.9424451589584352
2018-03-23_1352_right/008435	1531	839	1564	876	3.27	0.9112911224365234
2018-03-23_1352_right/008435	2095	843	2113	872	5.19	0.5919449925422668
2018-03-23_1352_right/006428	0	891	42	944	4.1	0.9821403026580809
2018-03-23_1352_right/006428	0	815	49	887	2.1	0.954647660255432
2018-03-23_1352_right/006428	336	878	365	912	2.4	0.8111747503280641
2018-03-23_1352_right/006428	337	912	366	945	4.1	0.5651841163635254
2018-03-23_1352_right/006428	52	942	81	969	3.24	0.44344425201416016
2018-03-23_1352_right/000068	1453	915	1488	949	3.27	0.9369768500328064
2018-03-23_1352_right/000068	1454	950	1488	983	5.20	0.8401544094085693
2018-03-23_1352_right/005964	1323	928	1353	958	3.24	0.4438244104385376
2018-03-23_1352_right/003438	1291	946	1321	977	3.1	0.7305635213851929
2018-03-23_1352_right/003438	1730	927	1748	948	5.19	0.7280288934707642
2018-03-23_1352_right/003438	1726	952	1748	981	5.20	0.6993303298950195
2018-03-23_1352_right/003438	1271	936	1288	952	5.19	0.35452112555503845
2018-03-23_1352_right/000677	1534	872	1578	919	3.27	0.9962409138679504
2018-03-23_1352_right/000677	663	899	770	1004	5.20	0.9495093822479248
2018-03-23_1352_right/000677	683	810	755	884	5.19	0.8389904499053955
2018-03-23_1352_right/000677	1042	906	1064	929	5.19	0.7972922921180725
2018-03-23_1352_right/000677	1458	930	1493	967	5.20	0.7585480809211731
2018-03-23_1352_right/000677	1464	900	1487	925	5.19	0.7557032108306885
2018-03-23_1352_right/007700	1156	921	1185	950	4.2	0.6774917840957642
2018-03-23_1352_right/007700	700	952	730	984	3.1	0.5370501279830933
2018-03-23_1352_right/007700	135	953	157	976	5.19	0.33107656240463257
2018-03-23_1352_right/004312	364	790	422	852	5.20	0.9930753707885742
2018-03-23_1352_right/004312	363	852	422	915	3.24	0.764876127243042
2018-03-23_1352_right/004312	1306	938	1322	957	5.19	0.4868803322315216
2018-03-23_1352_right/000155	1446	892	1489	936	3.27	0.9974666833877563
2018-03-23_1352_right/000155	1446	935	1489	978	5.20	0.9879217147827148
2018-03-23_1352_right/007179	1525	762	1562	798	2.4	0.9275345802307128
2018-03-23_1352_right/007179	1528	798	1560	835	4.1	0.7954735755920409
2018-03-23_1352_right/001527	1615	872	1658	917	2.4	0.9489697217941284
2018-03-23_1352_right/001527	1076	881	1104	930	2.4	0.9327619671821594
2018-03-23_1352_right/003263	1553	706	1657	813	5.20	0.9886801242828368
