ytl	xtl	ybr	xbr	class	score	frame
951	1164	1023	1221	5.19	0.9999864	2018-02-16_1515_left/002218
908	607	984	650	5.19	0.999985	2018-02-16_1515_left/002218
800	1169	874	1242	2.4	0.9957469	2018-02-16_1515_left/002218
740	68	933	220	5.19	0.9997367	2018-02-16_1515_left/002287
946	1539	973	1571	5.19	0.9990651	2018-02-16_1515_left/001842
917	1538	948	1570	5.19	0.98065645	2018-02-16_1515_left/001842
954	1083	986	1126	5.19	0.9776979	2018-02-16_1515_left/001639
766	439	876	541	2.1	0.99998724	2018-02-16_1515_left/003417
913	1861	969	1907	5.19	0.9997671	2018-02-16_1515_left/003417
886	464	959	524	4.1	0.9976562	2018-02-16_1515_left/003417
763	830	856	905	4.2	0.9904399	2018-02-16_1515_left/003417
794	2254	885	2356	2.4	0.9990231	2018-02-16_1515_left/002858
766	196	950	333	5.19	0.99967813	2018-02-16_1515_left/002284
988	1212	1033	1251	5.19	0.99998164	2018-02-16_1515_left/001118
839	812	906	871	5.19	0.9999994	2018-02-16_1515_left/002106
760	2252	876	2363	5.19	0.99999523	2018-02-16_1515_left/002106
725	205	808	263	5.19	0.99999356	2018-02-16_1515_left/002106
862	369	904	398	5.19	0.9999912	2018-02-16_1515_left/002106
906	1088	942	1117	5.19	0.9998919	2018-02-16_1515_left/002106
918	1385	954	1422	5.19	0.98658955	2018-02-16_1515_left/002106
852	638	951	730	5.19	0.99984837	2018-02-16_1515_left/002746
986	1676	1029	1708	2.1	0.99975413	2018-02-16_1515_left/002746
983	990	1019	1020	5.19	0.99995327	2018-02-16_1515_left/001095
922	1664	958	1704	5.19	0.9995314	2018-02-16_1515_left/001922
817	1661	866	1710	2.4	0.9961725	2018-02-16_1515_left/001922
940	2223	996	2282	5.19	0.9998833	2018-02-16_1515_left/001154
880	1888	928	1945	2.4	0.9980197	2018-02-16_1515_left/002819
918	1692	974	1742	5.19	0.9996599	2018-02-16_1515_left/001933
800	1692	861	1744	2.4	0.9991352	2018-02-16_1515_left/001933
901	1611	926	1637	5.19	0.9954781	2018-02-16_1515_left/001933
710	1043	813	1133	4.2	0.99913776	2018-02-16_1515_left/003078
944	972	1021	1045	2.1	0.99992204	2018-02-16_1515_left/003476
1020	1643	1051	1673	5.19	0.9874791	2018-02-16_1515_left/003476
878	1760	950	1831	5.19	0.9999876	2018-02-16_1515_left/002712
909	859	964	911	5.19	0.999954	2018-02-16_1515_left/002712
953	706	995	747	5.19	0.9992067	2018-02-16_1515_left/001008
842	122	952	203	5.19	0.9999964	2018-02-16_1515_left/002245
917	963	1001	1033	5.19	0.9999927	2018-02-16_1515_left/002245
969	1351	1015	1394	5.19	0.99999774	2018-02-16_1515_left/002166
814	490	910	582	5.19	0.99997354	2018-02-16_1515_left/002166
882	331	968	395	5.19	0.99999404	2018-02-16_1515_left/002236
941	1042	1020	1110	5.19	0.9999927	2018-02-16_1515_left/002236
685	54	781	123	5.19	0.99999666	2018-02-16_1515_left/002120
842	284	896	316	5.19	0.9999914	2018-02-16_1515_left/002120
813	755	890	818	5.19	0.99997437	2018-02-16_1515_left/002120
905	1376	943	1412	5.19	0.9999739	2018-02-16_1515_left/002120
719	2389	835	2448	5.19	0.9993801	2018-02-16_1515_left/002120
793	46	900	117	3.1	0.982415	2018-02-16_1515_left/002120
894	1064	931	1090	5.19	0.9802214	2018-02-16_1515_left/002120
898	760	971	826	5.19	0.999992	2018-02-16_1515_left/002729
843	1941	949	2032	5.19	0.99997115	2018-02-16_1515_left/002729
834	847	897	897	4.2	0.9973188	2018-02-16_1515_left/003003
876	1494	945	1556	2.1	0.9996877	2018-02-16_1515_left/002463
930	2137	982	2191	5.19	0.999987	2018-02-16_1515_left/001152
919	1629	956	1667	5.19	0.99400145	2018-02-16_1515_left/001901
893	1599	917	1626	5.19	0.9879631	2018-02-16_1515_left/001901
871	825	969	906	5.19	0.99998915	2018-02-16_1515_left/002257
756	831	855	910	4.2	0.98855907	2018-02-16_1515_left/002257
866	1544	944	1613	2.1	0.99981326	2018-02-16_1515_left/002475
917	1759	968	1803	5.19	0.9999926	2018-02-16_1515_left/003413
767	372	878	478	2.1	0.9999727	2018-02-16_1515_left/003413
887	391	959	458	4.1	0.9979479	2018-02-16_1515_left/003413
770	760	857	827	4.2	0.98888105	2018-02-16_1515_left/003413
1017	885	1045	912	5.19	0.99912673	2018-02-16_1515_left/001069
888	1635	920	1668	5.19	0.99987054	2018-02-16_1515_left/001952
763	1771	830	1833	2.4	0.99957734	2018-02-16_1515_left/001952
902	1774	963	1835	5.19	0.99883515	2018-02-16_1515_left/001952
891	1156	915	1185	5.19	0.9938651	2018-02-16_1515_left/001952
896	303	921	325	5.19	0.99317	2018-02-16_1515_left/001952
937	1049	971	1084	5.19	0.9999324	2018-02-16_1515_left/003384
924	1638	958	1680	5.19	0.999833	2018-02-16_1515_left/001912
822	1635	872	1684	2.4	0.99809366	2018-02-16_1515_left/001912
896	1591	923	1619	5.19	0.98931915	2018-02-16_1515_left/001912
725	1111	860	1228	2.1	0.999894	2018-02-16_1515_left/003104
865	1138	967	1211	4.1	0.9951527	2018-02-16_1515_left/003104
874	2219	1005	2332	2.1	0.9989428	2018-02-16_1515_left/003524
825	1634	871	1684	2.4	0.99965346	2018-02-16_1515_left/001913
923	1638	956	1677	5.19	0.9992943	2018-02-16_1515_left/001913
905	1469	956	1518	2.1	0.9991636	2018-02-16_1515_left/002450
833	600	968	703	5.19	0.9999933	2018-02-16_1515_left/002270
702	47	851	177	5.19	0.999997	2018-02-16_1515_left/002192
940	1257	991	1303	5.19	0.9999707	2018-02-16_1515_left/002192
904	804	959	841	5.19	0.9999349	2018-02-16_1515_left/002192
904	1622	947	1661	4.2	0.9894309	2018-02-16_1515_left/002965
916	1650	957	1695	5.19	0.9998503	2018-02-16_1515_left/001919
818	1652	920	1748	2.1	0.9995309	2018-02-16_1515_left/002493
1024	885	1056	910	5.19	0.98513305	2018-02-16_1515_left/001064
769	1752	892	1859	2.1	0.99995804	2018-02-16_1515_left/002502
714	992	816	1072	4.2	0.97907126	2018-02-16_1515_left/003076
911	1634	967	1688	5.19	0.9999492	2018-02-16_1515_left/002690
996	1574	1019	1591	2.1	0.9802312	2018-02-16_1515_left/002690
900	1424	933	1452	2.1	0.9825737	2018-02-16_1515_left/002365
853	1587	935	1667	2.1	0.9998029	2018-02-16_1515_left/002484
935	648	987	696	5.19	0.99753284	2018-02-16_1515_left/001022
716	833	849	949	2.1	0.9999496	2018-02-16_1515_left/003439
856	862	944	929	4.1	0.98268515	2018-02-16_1515_left/003439
978	773	1011	805	5.19	0.9862124	2018-02-16_1515_left/000989
951	1465	983	1492	5.19	0.99854517	2018-02-16_1515_left/003603
924	1607	975	1655	5.19	0.99953103	2018-02-16_1515_left/002683
751	675	834	746	4.2	0.99264365	2018-02-16_1515_left/003060
913	1452	970	1498	2.1	0.99912196	2018-02-16_1515_left/002439
884	375	955	442	5.19	0.99034566	2018-02-16_1515_left/001052
808	549	879	607	4.2	0.9907374	2018-02-16_1515_left/003024
945	1560	976	1595	5.19	0.989565	2018-02-16_1515_left/001865
984	926	1018	957	5.19	0.9998776	2018-02-16_1515_left/001087
981	902	1013	933	5.19	0.99958426	2018-02-16_1515_left/001079
914	1615	964	1654	5.19	0.99999475	2018-02-16_1515_left/003407
768	264	885	369	2.1	0.9999633	2018-02-16_1515_left/003407
885	289	949	352	4.1	0.9937617	2018-02-16_1515_left/003407
774	648	857	711	4.2	0.989804	2018-02-16_1515_left/003407
988	1652	1027	1682	2.1	0.9995801	2018-02-16_1515_left/002741
869	676	956	754	5.19	0.99956244	2018-02-16_1515_left/002741
794	2167	922	2292	5.19	0.9991014	2018-02-16_1515_left/002741
753	673	850	761	4.2	0.98237807	2018-02-16_1515_left/002741
960	568	990	601	5.19	0.9951894	2018-02-16_1515_left/003573
926	1436	974	1475	2.1	0.9997955	2018-02-16_1515_left/002425
815	623	881	679	4.2	0.9887721	2018-02-16_1515_left/003018
782	2200	887	2313	5.19	0.99999726	2018-02-16_1515_left/002100
750	260	832	318	5.19	0.99999654	2018-02-16_1515_left/002100
852	835	917	895	5.19	0.99999464	2018-02-16_1515_left/002100
874	399	922	430	5.19	0.9999826	2018-02-16_1515_left/002100
929	1393	961	1424	5.19	0.9991761999999998	2018-02-16_1515_left/002100
896	1426	933	1457	2.1	0.99843746	2018-02-16_1515_left/002379
877	896	933	949	5.19	0.99999654	2018-02-16_1515_left/002081
790	416	854	459	5.19	0.9999925	2018-02-16_1515_left/002081
821	2070	909	2154	5.19	0.999982	2018-02-16_1515_left/002081
893	495	930	520	5.19	0.99996674	2018-02-16_1515_left/002081
881	417	943	459	3.1	0.97574574	2018-02-16_1515_left/002081
949	771	1024	843	2.1	0.99997795	2018-02-16_1515_left/003467
648	1501	801	1657	2.1	0.9996693	2018-02-16_1515_left/003467
753	2266	870	2383	5.19	0.9999987	2018-02-16_1515_left/002108
720	186	806	246	5.19	0.99999595	2018-02-16_1515_left/002108
836	802	902	865	5.19	0.9999906	2018-02-16_1515_left/002108
858	360	906	391	5.19	0.9998709	2018-02-16_1515_left/002108
913	1386	951	1422	5.19	0.99985135	2018-02-16_1515_left/002108
956	1460	985	1486	5.19	0.99880886	2018-02-16_1515_left/001795
702	969	840	1103	2.1	0.9999263	2018-02-16_1515_left/003446
931	311	1012	379	2.1	0.99945134	2018-02-16_1515_left/003446
853	992	941	1075	4.1	0.980695	2018-02-16_1515_left/003446
918	1716	976	1767	5.19	0.99994695	2018-02-16_1515_left/001941
792	1714	851	1772	2.4	0.9998903	2018-02-16_1515_left/001941
908	362	933	382	5.19	0.9987282	2018-02-16_1515_left/001941
901	1619	929	1647	5.19	0.9980698	2018-02-16_1515_left/001941
903	1656	963	1710	5.19	0.99997544	2018-02-16_1515_left/002695
922	925	970	972	5.19	0.9989145	2018-02-16_1515_left/002695
992	1577	1019	1599	2.1	0.98496467	2018-02-16_1515_left/002695
703	1887	853	2030	2.1	0.9969727	2018-02-16_1515_left/002512
860	287	937	352	5.19	0.9990885	2018-02-16_1515_left/001058
1034	905	1063	930	5.19	0.99443614	2018-02-16_1515_left/001058
929	1247	1021	1327	2.1	0.9995234	2018-02-16_1515_left/003488
1012	1958	1037	1988	5.19	0.9990951	2018-02-16_1515_left/003488
951	1872	984	1895	5.19	0.9998604	2018-02-16_1515_left/003640
953	1138	983	1172	5.19	0.98527193	2018-02-16_1515_left/001629
909	1742	964	1798	5.19	0.99987805	2018-02-16_1515_left/001946
893	1626	923	1659	5.19	0.99980813	2018-02-16_1515_left/001946
901	331	932	360	5.19	0.99960595	2018-02-16_1515_left/001946
775	1733	839	1804	2.4	0.995789	2018-02-16_1515_left/001946
842	1746	910	1795	4.1	0.9791407	2018-02-16_1515_left/001946
835	1982	946	2087	5.19	0.9999789	2018-02-16_1515_left/002732
894	742	974	817	5.19	0.9999279	2018-02-16_1515_left/002732
792	741	884	821	4.2	0.9913402	2018-02-16_1515_left/002732
1003	1632	1035	1657	2.1	0.97566456	2018-02-16_1515_left/002732
921	1448	973	1486	2.1	0.98923	2018-02-16_1515_left/002434
944	1426	970	1449	5.19	0.9970209	2018-02-16_1515_left/001768
964	1428	988	1451	5.19	0.990293	2018-02-16_1515_left/001768
923	1433	970	1472	2.1	0.9998963	2018-02-16_1515_left/002411
951	1111	1022	1170	5.19	0.99999917	2018-02-16_1515_left/002226
897	495	984	545	5.19	0.99999547	2018-02-16_1515_left/002226
871	1807	922	1859	5.19	0.9999989	2018-02-16_1515_left/002026
896	1052	933	1088	5.19	0.9999831	2018-02-16_1515_left/002026
849	742	890	772	5.19	0.99995494	2018-02-16_1515_left/002026
931	1427	957	1448	5.19	0.9763258	2018-02-16_1515_left/002026
939	1553	976	1593	5.19	0.9808595	2018-02-16_1515_left/001856
728	880	833	960	4.2	0.99195415	2018-02-16_1515_left/003072
943	934	1027	1002	2.1	0.99998486	2018-02-16_1515_left/003474
606	1715	796	1883	2.1	0.9891964	2018-02-16_1515_left/003474
890	1426	931	1456	2.1	0.9989293	2018-02-16_1515_left/002382
913	1452	965	1494	2.1	0.9997303	2018-02-16_1515_left/002436
951	1158	1021	1219	5.19	0.9999957	2018-02-16_1515_left/002219
907	589	987	636	5.19	0.9999691	2018-02-16_1515_left/002219
802	1164	865	1230	2.4	0.9979918	2018-02-16_1515_left/002219
848	175	957	249	5.19	0.9999988	2018-02-16_1515_left/002243
922	984	1003	1054	5.19	0.9999851	2018-02-16_1515_left/002243
820	991	911	1060	4.2	0.9887318000000002	2018-02-16_1515_left/002243
867	861	927	916	5.19	0.99999523	2018-02-16_1515_left/002091
774	332	846	381	5.19	0.99999475	2018-02-16_1515_left/002091
807	2136	897	2234	5.19	0.9999925	2018-02-16_1515_left/002091
891	443	933	469	5.19	0.9998282	2018-02-16_1515_left/002091
936	1395	969	1429	5.19	0.99963033	2018-02-16_1515_left/002091
863	331	936	385	3.1	0.9768389	2018-02-16_1515_left/002091
920	1701	975	1750	5.19	0.99985266	2018-02-16_1515_left/001935
801	1701	857	1752	2.4	0.99963236	2018-02-16_1515_left/001935
900	1614	925	1640	5.19	0.9980862	2018-02-16_1515_left/001935
901	1174	920	1194	5.19	0.9941181	2018-02-16_1515_left/001935
1042	916	1070	943	5.19	0.9997602	2018-02-16_1515_left/001056
835	2005	938	2102	5.19	0.99993634	2018-02-16_1515_left/002733
895	738	971	807	5.19	0.99993515	2018-02-16_1515_left/002733
1001	1635	1034	1660	2.1	0.9921293	2018-02-16_1515_left/002733
786	2287	886	2379	2.4	0.9985134	2018-02-16_1515_left/002860
975	1838	1019	1875	2.1	0.999966	2018-02-16_1515_left/002781
753	572	865	682	2.1	0.9999722	2018-02-16_1515_left/003424
905	2078	965	2125	5.19	0.99995553	2018-02-16_1515_left/003424
875	599	950	662	4.1	0.99565506	2018-02-16_1515_left/003424
892	902	984	978	5.19	0.9999944	2018-02-16_1515_left/002251
800	7	933	40	5.19	0.99970824	2018-02-16_1515_left/002251
776	903	877	984	4.2	0.9940136	2018-02-16_1515_left/002251
989	923	1022	951	5.19	0.99997616	2018-02-16_1515_left/001086
826	357	895	412	4.2	0.994163	2018-02-16_1515_left/003659
906	362	1082	403	8.22	0.9911733	2018-02-16_1515_left/003659
915	1722	968	1772	5.19	0.99989355	2018-02-16_1515_left/001942
903	357	931	379	5.19	0.99966383	2018-02-16_1515_left/001942
784	1720	854	1782	2.4	0.99963987	2018-02-16_1515_left/001942
898	1619	927	1648	5.19	0.99906915	2018-02-16_1515_left/001942
936	1209	997	1261	5.19	0.99999774	2018-02-16_1515_left/002204
795	1207	863	1273	2.4	0.99944466	2018-02-16_1515_left/002204
901	710	964	753	5.19	0.998618	2018-02-16_1515_left/002204
945	1562	977	1593	5.19	0.99950457	2018-02-16_1515_left/001866
988	852	1018	879	5.19	0.9992913	2018-02-16_1515_left/000981
926	1629	957	1665	5.19	0.9966474	2018-02-16_1515_left/001899
968	715	1002	750	5.19	0.99127614	2018-02-16_1515_left/000999
1019	1695	1048	1721	5.19	0.9999598	2018-02-16_1515_left/003478
942	1018	1025	1085	2.1	0.9999342	2018-02-16_1515_left/003478
933	1589	965	1623	5.19	0.9999124	2018-02-16_1515_left/001880
732	1822	876	1955	2.1	0.99975187	2018-02-16_1515_left/002508
844	673	964	769	5.19	0.9999442	2018-02-16_1515_left/002266
820	1641	869	1688	2.4	0.9994474	2018-02-16_1515_left/001915
923	1645	958	1682	5.19	0.9943098	2018-02-16_1515_left/001915
927	1433	973	1473	2.1	0.9991641	2018-02-16_1515_left/002415
985	1162	1026	1200	5.19	0.99992836	2018-02-16_1515_left/001114
888	347	974	407	5.19	0.9999888	2018-02-16_1515_left/002235
945	1053	1021	1116	5.19	0.9999875	2018-02-16_1515_left/002235
761	1055	836	1132	2.4	0.9819759	2018-02-16_1515_left/002235
879	1767	927	1816	5.19	0.9999974	2018-02-16_1515_left/002014
899	1069	934	1102	5.19	0.99982834	2018-02-16_1515_left/002014
855	785	894	811	5.19	0.9997986	2018-02-16_1515_left/002014
931	1423	956	1446	5.19	0.9996006	2018-02-16_1515_left/002014
899	1425	931	1448	5.19	0.98276883	2018-02-16_1515_left/002014
953	1183	1012	1236	5.19	0.9999995	2018-02-16_1515_left/002213
911	648	967	691	5.19	0.9999752	2018-02-16_1515_left/002213
941	764	978	793	5.19	0.9993369	2018-02-16_1515_left/003371
912	1625	964	1678	5.19	0.9999441	2018-02-16_1515_left/002688
933	1575	963	1608	5.19	0.9997578	2018-02-16_1515_left/001875
959	1301	1006	1347	5.19	0.9999949	2018-02-16_1515_left/002180
761	278	882	390	5.19	0.99999046	2018-02-16_1515_left/002180
926	887	979	917	5.19	0.99997187	2018-02-16_1515_left/002180
901	1429	939	1463	2.1	0.9990081	2018-02-16_1515_left/002388
963	1320	1015	1363	5.19	0.99999464	2018-02-16_1515_left/002174
790	379	898	480	5.19	0.9999747	2018-02-16_1515_left/002174
934	926	988	951	5.19	0.9999002	2018-02-16_1515_left/002174
846	1325	896	1373	2.4	0.9808882	2018-02-16_1515_left/002174
970	1891	1014	1929	2.1	0.97516793	2018-02-16_1515_left/002788
922	495	981	553	5.19	0.99931526	2018-02-16_1515_left/001042
803	491	872	548	4.2	0.98683494	2018-02-16_1515_left/003031
917	1622	969	1677	5.19	0.99985635	2018-02-16_1515_left/002687
939	949	981	997	5.19	0.9971336	2018-02-16_1515_left/002687
909	1777	1008	1872	2.1	0.9998951	2018-02-16_1515_left/003509
931	1429	951	1448	5.19	0.9903604	2018-02-16_1515_left/001769
786	370	946	503	5.19	0.99996555	2018-02-16_1515_left/002279
886	1689	924	1724	5.19	0.999997	2018-02-16_1515_left/001980
905	100	942	133	5.19	0.9999852	2018-02-16_1515_left/001980
899	1126	925	1155	5.19	0.99998224	2018-02-16_1515_left/001980
890	1975	968	2059	5.19	0.99987674	2018-02-16_1515_left/001980
677	1978	765	2062	2.4	0.998988	2018-02-16_1515_left/001980
864	901	892	923	5.19	0.9860277	2018-02-16_1515_left/001980
850	762	885	788	5.19	0.99999595	2018-02-16_1515_left/002021
899	1059	933	1091	5.19	0.999995	2018-02-16_1515_left/002021
874	1790	922	1838	5.19	0.99997866	2018-02-16_1515_left/002021
929	1426	956	1450	5.19	0.99788445	2018-02-16_1515_left/002021
978	1004	1011	1036	5.19	0.99998	2018-02-16_1515_left/001097
779	341	942	479	5.19	0.9999467	2018-02-16_1515_left/002280
971	1863	1015	1899	2.1	0.9806033000000002	2018-02-16_1515_left/002784
882	1831	935	1885	2.4	0.99943775	2018-02-16_1515_left/002812
925	1593	961	1632	5.19	0.99849534	2018-02-16_1515_left/001884
844	1592	894	1634	2.4	0.9966967	2018-02-16_1515_left/001884
926	1440	972	1479	2.1	0.9993062	2018-02-16_1515_left/002429
883	1725	952	1790	5.19	0.9999851	2018-02-16_1515_left/002707
908	882	964	929	5.19	0.9994704	2018-02-16_1515_left/002707
899	1831	1015	1926	2.1	0.99988675	2018-02-16_1515_left/003511
1004	2295	1035	2332	5.19	0.99998	2018-02-16_1515_left/003500
914	1536	1011	1623	2.1	0.9997018	2018-02-16_1515_left/003500
886	1683	924	1722	5.19	0.9999597	2018-02-16_1515_left/001979
901	108	937	141	5.19	0.9999006	2018-02-16_1515_left/001979
888	1964	970	2042	5.19	0.9997099	2018-02-16_1515_left/001979
682	1958	767	2049	2.4	0.9988048	2018-02-16_1515_left/001979
897	1127	924	1156	5.19	0.99793845	2018-02-16_1515_left/001979
879	1768	956	1838	5.19	0.99995756	2018-02-16_1515_left/002713
914	853	974	913	5.19	0.999956	2018-02-16_1515_left/002713
853	2099	905	2170	2.4	0.9955077	2018-02-16_1515_left/002844
871	985	917	1026	5.19	0.9999943	2018-02-16_1515_left/002054
830	1923	897	1988	5.19	0.9999889	2018-02-16_1515_left/002054
807	600	856	636	5.19	0.99996364	2018-02-16_1515_left/002054
879	1418	910	1447	5.19	0.9898543	2018-02-16_1515_left/002054
920	1418	946	1446	5.19	0.9848621	2018-02-16_1515_left/002054
903	1855	1008	1968	2.1	0.9995944	2018-02-16_1515_left/003512
895	915	987	988	5.19	0.99999094	2018-02-16_1515_left/002250
817	0	949	64	5.19	0.9999118	2018-02-16_1515_left/002250
786	921	867	989	4.2	0.99501	2018-02-16_1515_left/002250
902	1585	947	1624	4.2	0.9947326	2018-02-16_1515_left/002967
790	458	925	591	5.19	0.9997421	2018-02-16_1515_left/002760
981	1739	1025	1771	2.1	0.98516107	2018-02-16_1515_left/002760
878	915	933	963	5.19	0.99999666	2018-02-16_1515_left/002075
798	458	859	497	5.19	0.99999404	2018-02-16_1515_left/002075
830	2033	906	2110	5.19	0.9999932	2018-02-16_1515_left/002075
939	1402	966	1432	5.19	0.9997249	2018-02-16_1515_left/002075
895	524	929	549	5.19	0.9994949	2018-02-16_1515_left/002075
818	522	914	612	5.19	0.9999945	2018-02-16_1515_left/002163
972	1360	1017	1400	5.19	0.99998724	2018-02-16_1515_left/002163
946	984	992	1017	5.19	0.99724317	2018-02-16_1515_left/002163
860	1359	907	1409	2.4	0.9970196	2018-02-16_1515_left/002163
775	0	836	19	5.19	0.99441874	2018-02-16_1515_left/002163
858	1	910	19	5.19	0.98739225	2018-02-16_1515_left/002163
666	5	771	78	5.19	0.99999833	2018-02-16_1515_left/002124
806	734	877	800	5.19	0.99999475	2018-02-16_1515_left/002124
897	1375	935	1410	5.19	0.9999888	2018-02-16_1515_left/002124
830	255	887	293	5.19	0.9998404	2018-02-16_1515_left/002124
883	1056	924	1086	5.19	0.99714154	2018-02-16_1515_left/002124
885	867	980	941	5.19	0.99998987	2018-02-16_1515_left/002254
772	866	867	950	4.2	0.9967847	2018-02-16_1515_left/002254
852	708	960	804	5.19	0.99997795	2018-02-16_1515_left/002264
708	718	822	806	4.2	0.98312044	2018-02-16_1515_left/002264
922	1186	1021	1264	2.1	0.9995912	2018-02-16_1515_left/003485
912	1738	1019	1827	2.1	0.99993956	2018-02-16_1515_left/003508
874	293	967	356	5.19	0.9999944	2018-02-16_1515_left/002238
937	1031	1013	1097	5.19	0.99999154	2018-02-16_1515_left/002238
892	1678	959	1737	5.19	0.9999789	2018-02-16_1515_left/002699
920	908	964	959	5.19	0.99447966	2018-02-16_1515_left/002699
897	1674	963	1733	5.19	0.9999778	2018-02-16_1515_left/002698
921	913	968	964	5.19	0.99166614	2018-02-16_1515_left/002698
890	1422	925	1449	2.1	0.9819386	2018-02-16_1515_left/002370
857	960	905	1002	5.19	0.9999999	2018-02-16_1515_left/002061
811	1959	886	2028	5.19	0.99998116	2018-02-16_1515_left/002061
789	553	851	591	5.19	0.9999664	2018-02-16_1515_left/002061
905	1414	936	1441	5.19	0.9936318	2018-02-16_1515_left/002061
859	554	915	588	3.1	0.99003136	2018-02-16_1515_left/002061
942	1552	973	1583	5.19	0.9879622	2018-02-16_1515_left/001854
871	1544	911	1581	2.4	0.9843016	2018-02-16_1515_left/001854
770	473	883	579	2.1	0.9999844	2018-02-16_1515_left/003419
915	1917	965	1961	5.19	0.99996996	2018-02-16_1515_left/003419
886	492	956	568	4.1	0.98576075	2018-02-16_1515_left/003419
