ytl	xtl	ybr	xbr	class	score	frame
800	1204	864	1267	2.4	0.9887953000000002	2018-02-16_1515_left/002207
872	891	926	944	5.19	0.9999993	2018-02-16_1515_left/002083
782	398	850	444	5.19	0.9999987	2018-02-16_1515_left/002083
815	2080	903	2171	5.19	0.9999919	2018-02-16_1515_left/002083
889	484	930	512	5.19	0.99887854	2018-02-16_1515_left/002083
936	1400	966	1431	5.19	0.9932759	2018-02-16_1515_left/002083
836	487	866	512	5.19	0.989986	2018-02-16_1515_left/002083
916	1517	960	1552	5.19	0.99994993	2018-02-16_1515_left/003403
762	191	890	293	2.1	0.9993586	2018-02-16_1515_left/003403
885	219	952	277	4.1	0.9853775	2018-02-16_1515_left/003403
777	573	864	640	4.2	0.9756172	2018-02-16_1515_left/003403
734	951	861	1048	2.1	0.97849566	2018-02-16_1515_left/003098
791	533	869	599	4.2	0.9765543	2018-02-16_1515_left/003045
941	1569	973	1603	5.19	0.99991095	2018-02-16_1515_left/001872
779	358	852	404	5.19	0.9999957	2018-02-16_1515_left/002088
811	2116	903	2214	5.19	0.99998987	2018-02-16_1515_left/002088
868	872	929	925	5.19	0.9999889	2018-02-16_1515_left/002088
939	1396	970	1428	5.19	0.99998283	2018-02-16_1515_left/002088
890	457	934	485	5.19	0.9999132	2018-02-16_1515_left/002088
928	1116	960	1141	5.19	0.9794734	2018-02-16_1515_left/002088
852	965	901	1013	5.19	0.99999976	2018-02-16_1515_left/002059
810	1950	881	2020	5.19	0.9999987	2018-02-16_1515_left/002059
785	566	840	602	5.19	0.9999418	2018-02-16_1515_left/002059
901	1416	931	1444	5.19	0.9999372	2018-02-16_1515_left/002059
975	306	999	333	5.19	0.9756502	2018-02-16_1515_left/003563
860	971	909	1017	5.19	0.99999774	2018-02-16_1515_left/002057
817	1936	890	2005	5.19	0.9999968	2018-02-16_1515_left/002057
794	582	853	621	5.19	0.999995	2018-02-16_1515_left/002057
908	1416	935	1444	5.19	0.99906474	2018-02-16_1515_left/002057
863	581	918	618	3.1	0.9962089	2018-02-16_1515_left/002057
716	844	847	975	2.1	0.9998841	2018-02-16_1515_left/003440
859	876	940	945	4.1	0.98278135	2018-02-16_1515_left/003440
876	840	975	918	5.19	0.99997914	2018-02-16_1515_left/002256
930	1229	987	1280	5.19	0.9999975	2018-02-16_1515_left/002199
893	751	951	797	5.19	0.99949837	2018-02-16_1515_left/002199
659	7	819	28	5.19	0.98507565	2018-02-16_1515_left/002199
840	1612	932	1702	2.1	0.99926156	2018-02-16_1515_left/002488
902	1432	939	1462	2.1	0.9994618	2018-02-16_1515_left/002387
941	783	982	819	5.19	0.9999615	2018-02-16_1515_left/003372
945	1512	973	1541	5.19	0.99998116	2018-02-16_1515_left/001832
920	1514	947	1541	5.19	0.9867713	2018-02-16_1515_left/001832
975	1097	1015	1130	5.19	0.99998784	2018-02-16_1515_left/001108
820	532	939	647	5.19	0.9999758	2018-02-16_1515_left/002755
983	1716	1023	1746	2.1	0.9999577	2018-02-16_1515_left/002755
705	910	843	1034	2.1	0.99986684	2018-02-16_1515_left/003443
930	252	1010	321	2.1	0.99966586	2018-02-16_1515_left/003443
923	1271	968	1308	5.19	0.99999523	2018-02-16_1515_left/003393
738	997	865	1104	2.1	0.9989347	2018-02-16_1515_left/003100
878	1023	972	1094	4.1	0.99434245	2018-02-16_1515_left/003100
929	2101	983	2152	5.19	0.9999856	2018-02-16_1515_left/001151
868	939	917	983	5.19	0.9999962	2018-02-16_1515_left/002068
819	1993	896	2069	5.19	0.99997795	2018-02-16_1515_left/002068
795	507	848	547	5.19	0.99991405	2018-02-16_1515_left/002068
885	555	919	580	5.19	0.99897814	2018-02-16_1515_left/002068
866	504	932	542	3.1	0.9912134	2018-02-16_1515_left/002068
923	1408	952	1438	5.19	0.986451	2018-02-16_1515_left/002068
966	426	995	453	5.19	0.9975715	2018-02-16_1515_left/003567
729	752	847	859	2.1	0.9999596	2018-02-16_1515_left/003434
897	2390	945	2432	5.19	0.99574643	2018-02-16_1515_left/003434
859	766	942	846	4.1	0.99468625	2018-02-16_1515_left/003434
935	1244	989	1293	5.19	0.9999895	2018-02-16_1515_left/002195
900	779	963	818	5.19	0.9999397	2018-02-16_1515_left/002195
683	6	835	114	5.19	0.99988866	2018-02-16_1515_left/002195
801	1250	860	1304	2.4	0.9989503	2018-02-16_1515_left/002195
931	1224	987	1272	5.19	0.9999982	2018-02-16_1515_left/002201
893	738	951	778	5.19	0.9999292	2018-02-16_1515_left/002201
916	1885	959	1919	4.2	0.98522675	2018-02-16_1515_left/002951
948	1276	974	1298	5.19	0.9834805	2018-02-16_1515_left/003617
979	1119	1017	1153	5.19	0.99994814	2018-02-16_1515_left/001110
889	1768	941	1819	2.4	0.98430717	2018-02-16_1515_left/002803
956	2039	989	2067	5.19	0.9998789	2018-02-16_1515_left/003646
884	98	1070	144	8.22	0.9899182	2018-02-16_1515_left/003646
812	211	873	248	5.19	0.9999962	2018-02-16_1515_left/002131
782	704	860	772	5.19	0.999992	2018-02-16_1515_left/002131
881	1368	918	1405	5.19	0.9999654	2018-02-16_1515_left/002131
868	1044	907	1072	5.19	0.99990547	2018-02-16_1515_left/002131
778	1365	824	1413	2.4	0.9972445	2018-02-16_1515_left/002131
830	1371	868	1407	5.19	0.980372	2018-02-16_1515_left/002131
872	269	965	338	5.19	0.99999416	2018-02-16_1515_left/002239
937	1022	1012	1087	5.19	0.9999825	2018-02-16_1515_left/002239
928	2049	980	2102	5.19	0.99967253	2018-02-16_1515_left/001150
914	1393	963	1427	5.19	0.9999728	2018-02-16_1515_left/003398
781	95	882	193	2.1	0.99993014	2018-02-16_1515_left/003398
885	480	1054	533	8.22	0.9867422	2018-02-16_1515_left/003398
855	1053	912	1100	4.2	0.9983138	2018-02-16_1515_left/002991
952	1102	980	1134	5.19	0.986868	2018-02-16_1515_left/003593
959	713	987	739	5.19	0.99377877	2018-02-16_1515_left/003598
950	1288	983	1321	5.19	0.99037385	2018-02-16_1515_left/003598
897	139	934	173	5.19	0.9999683	2018-02-16_1515_left/001975
881	1678	921	1716	5.19	0.99995804	2018-02-16_1515_left/001975
890	1928	965	2005	5.19	0.9998104	2018-02-16_1515_left/001975
694	1929	776	2010	2.4	0.9994646	2018-02-16_1515_left/001975
893	1132	918	1159	5.19	0.9993979	2018-02-16_1515_left/001975
860	916	883	938	5.19	0.99703467	2018-02-16_1515_left/001975
888	1431	910	1451	5.19	0.9887472	2018-02-16_1515_left/001975
931	1598	965	1637	5.19	0.9974955	2018-02-16_1515_left/001886
841	1596	885	1636	2.4	0.99035734	2018-02-16_1515_left/001886
765	609	848	680	4.2	0.99138194	2018-02-16_1515_left/003054
873	1781	924	1833	5.19	0.99999535	2018-02-16_1515_left/002019
897	1057	933	1097	5.19	0.9999937	2018-02-16_1515_left/002019
853	772	888	796	5.19	0.9999014	2018-02-16_1515_left/002019
930	1426	955	1448	5.19	0.99499464	2018-02-16_1515_left/002019
900	1425	923	1450	5.19	0.99488443	2018-02-16_1515_left/002019
952	1117	997	1158	3.24	0.9790516	2018-02-16_1515_left/001632
738	688	851	807	2.1	0.9999701	2018-02-16_1515_left/003431
902	2288	957	2339	5.19	0.99989486	2018-02-16_1515_left/003431
915	1588	964	1628	5.19	0.99999046	2018-02-16_1515_left/003406
768	245	882	353	2.1	0.9999012	2018-02-16_1515_left/003406
884	270	948	333	4.1	0.99306	2018-02-16_1515_left/003406
830	2019	908	2100	5.19	0.99999976	2018-02-16_1515_left/002073
798	474	860	513	5.19	0.99999547	2018-02-16_1515_left/002073
879	921	930	971	5.19	0.9999728	2018-02-16_1515_left/002073
934	1405	966	1436	5.19	0.9995828	2018-02-16_1515_left/002073
892	532	933	553	5.19	0.9995493	2018-02-16_1515_left/002073
943	1570	972	1600	5.19	0.9985505	2018-02-16_1515_left/001871
803	483	875	542	4.2	0.9846016	2018-02-16_1515_left/003670
974	1225	1004	1261	5.19	0.9950098	2018-02-16_1515_left/001610
935	1585	971	1620	5.19	0.9997788	2018-02-16_1515_left/001879
951	1957	983	1982	5.19	0.9999099	2018-02-16_1515_left/003643
954	1124	1018	1183	5.19	0.99999547	2018-02-16_1515_left/002224
898	525	983	573	5.19	0.9999858	2018-02-16_1515_left/002224
793	1125	862	1199	2.4	0.98783714	2018-02-16_1515_left/002224
930	1224	989	1274	5.19	0.9999918	2018-02-16_1515_left/002200
892	745	956	786	5.19	0.99998355	2018-02-16_1515_left/002200
797	1230	853	1287	2.4	0.9772241	2018-02-16_1515_left/002200
901	1431	931	1453	2.1	0.9874063	2018-02-16_1515_left/002356
801	1684	868	1740	2.4	0.99995327	2018-02-16_1515_left/001931
926	1689	973	1735	5.19	0.9998765	2018-02-16_1515_left/001931
904	1606	929	1635	5.19	0.9996264	2018-02-16_1515_left/001931
687	1401	829	1545	2.1	0.9846772	2018-02-16_1515_left/003116
791	430	853	472	5.19	0.9999982	2018-02-16_1515_left/002079
878	901	933	954	5.19	0.9999981	2018-02-16_1515_left/002079
825	2058	910	2139	5.19	0.999998	2018-02-16_1515_left/002079
939	1403	972	1432	5.19	0.9999806999999998	2018-02-16_1515_left/002079
892	506	934	528	5.19	0.9998704	2018-02-16_1515_left/002079
878	427	940	471	3.1	0.97959983	2018-02-16_1515_left/002079
937	982	977	1012	5.19	0.999936	2018-02-16_1515_left/003381
933	1525	983	1564	5.19	0.9986318	2018-02-16_1515_left/001136
908	1462	971	1512	2.1	0.9936294	2018-02-16_1515_left/002446
783	671	866	747	5.19	0.9999988	2018-02-16_1515_left/002139
813	168	873	208	5.19	0.9999819	2018-02-16_1515_left/002139
898	1373	935	1409	5.19	0.9999734	2018-02-16_1515_left/002139
883	1035	918	1065	5.19	0.99882203	2018-02-16_1515_left/002139
796	1369	839	1417	2.4	0.99689734	2018-02-16_1515_left/002139
944	1272	999	1320	5.19	0.9999994	2018-02-16_1515_left/002188
727	134	861	259	5.19	0.9999894	2018-02-16_1515_left/002188
867	1549	937	1614	2.1	0.99972504	2018-02-16_1515_left/002476
965	719	1002	762	5.19	0.9994369	2018-02-16_1515_left/000996
890	1808	939	1854	2.4	0.9902929	2018-02-16_1515_left/002808
937	1036	1014	1107	5.19	0.99999416	2018-02-16_1515_left/002237
877	309	967	373	5.19	0.99995995	2018-02-16_1515_left/002237
763	1049	839	1121	2.4	0.98930573	2018-02-16_1515_left/002237
815	436	888	496	4.2	0.9927186	2018-02-16_1515_left/003665
847	1603	933	1687	2.1	0.99976915	2018-02-16_1515_left/002486
937	1591	984	1636	5.19	0.9993554	2018-02-16_1515_left/002679
972	327	1000	360	5.19	0.99965286	2018-02-16_1515_left/003564
797	476	870	542	4.2	0.99208504	2018-02-16_1515_left/003033
876	484	1076	532	8.22	0.9907354	2018-02-16_1515_left/003033
900	777	969	845	5.19	0.9999598	2018-02-16_1515_left/002726
851	1901	940	1987	5.19	0.99992	2018-02-16_1515_left/002726
802	777	884	852	4.2	0.9909508	2018-02-16_1515_left/002726
952	2119	985	2146	5.19	0.98484844	2018-02-16_1515_left/002904
934	550	992	600	5.19	0.99973875	2018-02-16_1515_left/001036
927	1435	972	1473	2.1	0.9982982	2018-02-16_1515_left/002416
937	1575	982	1624	5.19	0.9996995	2018-02-16_1515_left/002676
882	997	926	1039	5.19	0.999998	2018-02-16_1515_left/002048
841	1897	909	1961	5.19	0.99999595	2018-02-16_1515_left/002048
824	638	873	670	5.19	0.99999297	2018-02-16_1515_left/002048
924	1421	951	1445	5.19	0.99902236	2018-02-16_1515_left/002048
885	1420	912	1448	5.19	0.99248177	2018-02-16_1515_left/002048
806	506	928	618	5.19	0.9999157	2018-02-16_1515_left/002757
985	1725	1024	1758	2.1	0.99947685	2018-02-16_1515_left/002757
790	477	873	539	4.2	0.9912401	2018-02-16_1515_left/003037
869	482	1086	531	8.22	0.97797865	2018-02-16_1515_left/003037
1001	2236	1036	2273	5.19	0.99972504	2018-02-16_1515_left/003498
911	1483	1011	1574	2.1	0.9995511	2018-02-16_1515_left/003498
995	1955	1021	1981	5.19	0.9857751	2018-02-16_1515_left/003498
912	1733	969	1788	5.19	0.99997044	2018-02-16_1515_left/001944
895	1624	927	1656	5.19	0.99952865	2018-02-16_1515_left/001944
782	1736	842	1792	2.4	0.99607533	2018-02-16_1515_left/001944
798	513	879	583	4.2	0.9953975	2018-02-16_1515_left/003675
777	349	848	399	5.19	0.9999969	2018-02-16_1515_left/002089
872	869	930	922	5.19	0.99998534	2018-02-16_1515_left/002089
940	1398	971	1428	5.19	0.9999839	2018-02-16_1515_left/002089
812	2126	899	2222	5.19	0.99998236	2018-02-16_1515_left/002089
891	454	933	479	5.19	0.99812263	2018-02-16_1515_left/002089
857	2030	919	2098	2.4	0.9993186	2018-02-16_1515_left/002838
907	1853	954	1888	4.2	0.9943321	2018-02-16_1515_left/002953
953	1983	984	2013	5.19	0.99963975	2018-02-16_1515_left/003644
889	56	1081	99	8.22	0.99526215	2018-02-16_1515_left/003644
931	531	991	588	5.19	0.9988545	2018-02-16_1515_left/001038
768	596	855	671	4.2	0.9942946	2018-02-16_1515_left/003053
899	1430	931	1456	2.1	0.98616195	2018-02-16_1515_left/002381
795	437	948	556	5.19	0.9999201	2018-02-16_1515_left/002277
951	1167	1020	1224	5.19	0.99999714	2018-02-16_1515_left/002217
904	613	984	660	5.19	0.9998136	2018-02-16_1515_left/002217
940	741	978	773	5.19	0.9999509	2018-02-16_1515_left/003370
927	1436	978	1479	2.1	0.9983486	2018-02-16_1515_left/002426
871	1717	912	1756	5.19	0.9999981	2018-02-16_1515_left/001993
887	1110	916	1136	5.19	0.9996024	2018-02-16_1515_left/001993
850	861	882	881	5.19	0.9987878	2018-02-16_1515_left/001993
856	2136	956	2232	5.19	0.9962745	2018-02-16_1515_left/001993
949	1566	992	1612	5.19	0.991625	2018-02-16_1515_left/002672
884	2025	1004	2132	2.1	0.99963987	2018-02-16_1515_left/003518
972	1829	1016	1859	2.1	0.9975412	2018-02-16_1515_left/002779
1008	892	1040	920	5.19	0.9952058	2018-02-16_1515_left/001071
919	1355	1004	1446	2.1	0.9995303	2018-02-16_1515_left/003493
902	1431	936	1462	2.1	0.99871933	2018-02-16_1515_left/002390
878	1923	928	1981	2.4	0.984945	2018-02-16_1515_left/002824
977	1813	1025	1842	2.1	0.99942505	2018-02-16_1515_left/002776
899	1061	936	1099	5.19	0.99998534	2018-02-16_1515_left/002018
878	1781	928	1829	5.19	0.99998343	2018-02-16_1515_left/002018
858	775	896	800	5.19	0.9999682	2018-02-16_1515_left/002018
931	1425	957	1446	5.19	0.99908173	2018-02-16_1515_left/002018
898	1424	923	1448	5.19	0.98428863	2018-02-16_1515_left/002018
951	1811	981	1840	5.19	0.99927205	2018-02-16_1515_left/003638
930	578	983	632	5.19	0.99988246	2018-02-16_1515_left/001032
865	1717	909	1760	5.19	0.9999708	2018-02-16_1515_left/001994
880	1108	908	1138	5.19	0.99987376	2018-02-16_1515_left/001994
842	861	875	880	5.19	0.99943477	2018-02-16_1515_left/001994
836	2150	949	2254	5.19	0.9936373	2018-02-16_1515_left/001994
875	690	962	768	5.19	0.999946	2018-02-16_1515_left/002739
799	2118	922	2240	5.19	0.99963856	2018-02-16_1515_left/002739
995	1650	1027	1674	2.1	0.9886496	2018-02-16_1515_left/002739
957	1161	985	1196	5.19	0.9889309	2018-02-16_1515_left/001622
866	1962	930	2035	2.4	0.9990953	2018-02-16_1515_left/002830
1011	2410	1042	2444	5.19	0.9999789	2018-02-16_1515_left/003504
913	1632	1017	1730	2.1	0.9991347	2018-02-16_1515_left/003504
867	1724	909	1768	5.19	0.9999994	2018-02-16_1515_left/001998
884	1101	916	1130	5.19	0.9999423	2018-02-16_1515_left/001998
844	844	881	871	5.19	0.99846125	2018-02-16_1515_left/001998
851	825	882	849	5.19	0.98309326	2018-02-16_1515_left/001998
951	1533	990	1580	5.19	0.9907037	2018-02-16_1515_left/002663
744	758	849	841	4.2	0.9965758	2018-02-16_1515_left/003066
849	829	912	888	5.19	0.9999999	2018-02-16_1515_left/002101
776	2211	881	2320	5.19	0.99999654	2018-02-16_1515_left/002101
741	251	824	304	5.19	0.9999919	2018-02-16_1515_left/002101
867	392	915	423	5.19	0.99975735	2018-02-16_1515_left/002101
923	1390	959	1425	5.19	0.99721587	2018-02-16_1515_left/002101
833	247	926	307	3.1	0.98793274	2018-02-16_1515_left/002101
914	1915	967	1968	5.19	0.99997234	2018-02-16_1515_left/001147
892	157	1072	198	8.22	0.9981834	2018-02-16_1515_left/003649
825	151	886	205	4.2	0.97910357	2018-02-16_1515_left/003649
825	140	889	186	5.19	0.99999785	2018-02-16_1515_left/002143
796	652	878	730	5.19	0.9999844	2018-02-16_1515_left/002143
894	1028	935	1054	5.19	0.99996495	2018-02-16_1515_left/002143
915	1370	955	1407	5.19	0.9999591	2018-02-16_1515_left/002143
926	1579	975	1625	5.19	0.99995255	2018-02-16_1515_left/001138
707	1132	856	1246	2.1	0.99944526	2018-02-16_1515_left/003105
805	488	874	548	4.2	0.98593616	2018-02-16_1515_left/003671
882	494	1088	539	8.22	0.9853463	2018-02-16_1515_left/003671
936	947	1030	1027	2.1	0.99986565	2018-02-16_1515_left/003475
578	1732	789	1918	2.1	0.98571765	2018-02-16_1515_left/003475
808	2183	885	2266	2.4	0.9996025	2018-02-16_1515_left/002852
929	1610	966	1647	5.19	0.99845934	2018-02-16_1515_left/001889
895	1593	925	1634	5.19	0.9939639	2018-02-16_1515_left/001889
883	1489	933	1527	4.2	0.99236757	2018-02-16_1515_left/002972
870	483	1078	532	8.22	0.98497576	2018-02-16_1515_left/003035
796	478	869	536	4.2	0.9812718	2018-02-16_1515_left/003035
847	1884	909	1947	5.19	0.9999993	2018-02-16_1515_left/002045
884	1004	929	1048	5.19	0.9999956	2018-02-16_1515_left/002045
827	654	882	682	5.19	0.9999944	2018-02-16_1515_left/002045
923	1424	954	1449	5.19	0.9924837	2018-02-16_1515_left/002045
848	1880	909	1942	5.19	0.9999995	2018-02-16_1515_left/002044
828	658	879	689	5.19	0.99999845	2018-02-16_1515_left/002044
884	1010	928	1052	5.19	0.99998367	2018-02-16_1515_left/002044
926	1424	953	1450	5.19	0.9948462	2018-02-16_1515_left/002044
890	1425	919	1451	5.19	0.98200166	2018-02-16_1515_left/002044
854	1584	936	1668	2.1	0.9996562	2018-02-16_1515_left/002483
966	1317	1009	1355	5.19	0.99997425	2018-02-16_1515_left/001126
890	1825	962	1889	5.19	0.999716	2018-02-16_1515_left/001961
732	1820	802	1894	2.4	0.99945	2018-02-16_1515_left/001961
879	1656	913	1686	5.19	0.9993693	2018-02-16_1515_left/001961
935	1580	966	1614	5.19	0.9997521	2018-02-16_1515_left/001877
904	1579	939	1617	5.19	0.9896157	2018-02-16_1515_left/001877
936	1566	972	1603	5.19	0.9994711	2018-02-16_1515_left/001870
957	1299	1007	1343	5.19	0.99999774	2018-02-16_1515_left/002181
757	268	883	376	5.19	0.9999939	2018-02-16_1515_left/002181
925	877	983	910	5.19	0.9998492	2018-02-16_1515_left/002181
939	1518	968	1544	5.19	0.9962929	2018-02-16_1515_left/001834
726	196	808	257	5.19	0.99999475	2018-02-16_1515_left/002107
759	2264	870	2374	5.19	0.99999416	2018-02-16_1515_left/002107
839	811	906	868	5.19	0.99999404	2018-02-16_1515_left/002107
861	364	906	393	5.19	0.9999701	2018-02-16_1515_left/002107
906	1088	939	1115	5.19	0.99995553	2018-02-16_1515_left/002107
917	1385	954	1422	5.19	0.9973226	2018-02-16_1515_left/002107
823	199	921	255	3.1	0.99394715	2018-02-16_1515_left/002107
797	359	850	394	3.24	0.9826324	2018-02-16_1515_left/002107
869	1730	912	1774	5.19	0.99999857	2018-02-16_1515_left/002000
885	1095	918	1126	5.19	0.9999925	2018-02-16_1515_left/002000
849	839	883	865	5.19	0.9956863	2018-02-16_1515_left/002000
913	1428	939	1449	5.19	0.9948197	2018-02-16_1515_left/002000
845	2247	960	2363	5.19	0.9854231	2018-02-16_1515_left/002000
751	587	866	697	2.1	0.99998844	2018-02-16_1515_left/003425
908	2106	961	2151	5.19	0.99984145	2018-02-16_1515_left/003425
872	615	947	683	4.1	0.99732983	2018-02-16_1515_left/003425
691	1241	797	1324	4.2	0.99536383	2018-02-16_1515_left/003085
868	808	970	898	5.19	0.99999726	2018-02-16_1515_left/002258
749	813	843	894	4.2	0.97637254	2018-02-16_1515_left/002258
833	579	964	688	5.19	0.99996066	2018-02-16_1515_left/002271
888	1490	952	1552	2.1	0.9998226999999998	2018-02-16_1515_left/002460
933	1500	982	1541	5.19	0.99989676	2018-02-16_1515_left/001135
834	1380	908	1440	4.2	0.9836769	2018-02-16_1515_left/001135
917	1415	962	1452	5.19	0.99999356	2018-02-16_1515_left/003399
780	117	890	214	2.1	0.99942017	2018-02-16_1515_left/003399
791	496	861	554	4.2	0.985372	2018-02-16_1515_left/003399
935	665	984	710	5.19	0.99759275	2018-02-16_1515_left/001020
752	230	875	346	5.19	0.9999981	2018-02-16_1515_left/002183
926	865	977	902	5.19	0.9998779	2018-02-16_1515_left/002183
957	1289	1005	1335	5.19	0.99977213	2018-02-16_1515_left/002183
913	1438	958	1475	5.19	0.999985	2018-02-16_1515_left/003400
770	138	886	237	2.1	0.99994504	2018-02-16_1515_left/003400
887	158	954	216	4.1	0.99409467	2018-02-16_1515_left/003400
870	521	1061	571	8.22	0.9814594	2018-02-16_1515_left/003400
782	513	864	574	4.2	0.9782058	2018-02-16_1515_left/003400
939	607	995	656	5.19	0.99956876	2018-02-16_1515_left/001029
973	1019	1013	1050	5.19	0.99997807	2018-02-16_1515_left/001100
924	506	985	568	5.19	0.9996866	2018-02-16_1515_left/001040
861	1816	949	1896	5.19	0.9999536	2018-02-16_1515_left/002719
903	827	968	882	5.19	0.9996251	2018-02-16_1515_left/002719
820	824	898	887	4.2	0.9808725	2018-02-16_1515_left/002719
865	1739	908	1782	5.19	0.99999845	2018-02-16_1515_left/002002
883	1090	918	1123	5.19	0.99993396	2018-02-16_1515_left/002002
919	1790	975	1840	5.19	0.99954295	2018-02-16_1515_left/001144
875	2188	1004	2301	2.1	0.9996332	2018-02-16_1515_left/003523
750	790	860	889	2.1	0.9986557	2018-02-16_1515_left/003091
914	1465	960	1503	5.19	0.9999875	2018-02-16_1515_left/003401
783	148	884	256	2.1	0.99998724	2018-02-16_1515_left/003401
887	179	951	237	4.1	0.9803663	2018-02-16_1515_left/003401
871	2263	1009	2366	2.1	0.99934727	2018-02-16_1515_left/003525
815	640	893	717	5.19	0.9999932	2018-02-16_1515_left/002146
846	116	910	158	5.19	0.9999908000000002	2018-02-16_1515_left/002146
932	1373	975	1412	5.19	0.99998784	2018-02-16_1515_left/002146
917	1023	954	1056	5.19	0.9999707	2018-02-16_1515_left/002146
880	1376	919	1411	5.19	0.9946185	2018-02-16_1515_left/002146
773	397	929	526	5.19	0.9994122	2018-02-16_1515_left/002764
952	914	1030	979	2.1	0.99993765	2018-02-16_1515_left/003473
609	1681	794	1848	2.1	0.9906527	2018-02-16_1515_left/003473
882	1694	921	1736	5.19	0.9999721	2018-02-16_1515_left/001984
893	1118	921	1147	5.19	0.9999627	2018-02-16_1515_left/001984
895	63	935	101	5.19	0.99993205	2018-02-16_1515_left/001984
879	2017	966	2103	5.19	0.99864	2018-02-16_1515_left/001984
653	2020	746	2109	2.4	0.9902036	2018-02-16_1515_left/001984
811	520	878	576	4.2	0.9806008	2018-02-16_1515_left/003027
987	1766	1027	1799	2.1	0.9999962	2018-02-16_1515_left/002767
753	318	924	466	5.19	0.99902534	2018-02-16_1515_left/002767
905	1605	951	1644	4.2	0.99580234	2018-02-16_1515_left/002966
952	1184	1013	1240	5.19	0.9999914	2018-02-16_1515_left/002212
912	655	971	701	5.19	0.99998105	2018-02-16_1515_left/002212
937	631	988	681	5.19	0.98688704	2018-02-16_1515_left/001025
877	1892	932	1955	2.4	0.9974094	2018-02-16_1515_left/002820
787	517	870	583	4.2	0.9901383	2018-02-16_1515_left/003044
793	479	869	547	4.2	0.9831367	2018-02-16_1515_left/003039
963	1313	1011	1355	5.19	0.9999995	2018-02-16_1515_left/002177
779	326	896	435	5.19	0.99998856	2018-02-16_1515_left/002177
931	900	981	934	5.19	0.99956137	2018-02-16_1515_left/002177
840	1306	892	1364	2.4	0.98555225	2018-02-16_1515_left/002177
894	1080	928	1118	5.19	0.9999994	2018-02-16_1515_left/002007
872	1750	916	1794	5.19	0.9999988	2018-02-16_1515_left/002007
854	818	887	842	5.19	0.99995136	2018-02-16_1515_left/002007
935	651	972	681	5.19	0.99921644	2018-02-16_1515_left/003366
734	733	851	846	2.1	0.99991715	2018-02-16_1515_left/003433
858	752	942	827	4.1	0.9963182	2018-02-16_1515_left/003433
837	863	894	906	4.2	0.98737293	2018-02-16_1515_left/003002
764	569	852	641	4.2	0.9844173	2018-02-16_1515_left/003050
956	704	998	747	5.19	0.99954826	2018-02-16_1515_left/001003
770	591	850	663	4.2	0.98691505	2018-02-16_1515_left/003052
912	1491	959	1528	5.19	0.9999989	2018-02-16_1515_left/003402
770	177	883	270	2.1	0.99996614	2018-02-16_1515_left/003402
881	193	949	254	4.1	0.98970443	2018-02-16_1515_left/003402
775	550	854	621	4.2	0.97671014	2018-02-16_1515_left/003402
930	1591	964	1625	5.19	0.9995888	2018-02-16_1515_left/001883
706	1159	841	1276	2.1	0.9995559000000002	2018-02-16_1515_left/003106
858	1188	960	1258	4.1	0.9879441	2018-02-16_1515_left/003106
900	1657	950	1695	4.2	0.98771954	2018-02-16_1515_left/002963
703	1118	811	1209	4.2	0.98910624	2018-02-16_1515_left/003081
899	1424	933	1450	2.1	0.9952586	2018-02-16_1515_left/002374
817	634	902	712	5.19	0.99999285	2018-02-16_1515_left/002147
940	1374	980	1411	5.19	0.999992	2018-02-16_1515_left/002147
850	111	911	152	5.19	0.9999877	2018-02-16_1515_left/002147
923	1019	961	1054	5.19	0.9790172	2018-02-16_1515_left/002147
837	875	898	925	4.2	0.9985796	2018-02-16_1515_left/003001
851	1566	937	1646	2.1	0.99953043	2018-02-16_1515_left/002480
910	1428	950	1464	2.1	0.9920488	2018-02-16_1515_left/002396
974	1038	1011	1067	5.19	0.9999356	2018-02-16_1515_left/001102
824	2008	905	2090	5.19	0.99999726	2018-02-16_1515_left/002071
872	929	925	978	5.19	0.9999933	2018-02-16_1515_left/002071
793	484	857	526	5.19	0.9999918	2018-02-16_1515_left/002071
887	543	927	566	5.19	0.9975594	2018-02-16_1515_left/002071
929	1406	960	1438	5.19	0.9966809	2018-02-16_1515_left/002071
808	572	880	626	4.2	0.9939407	2018-02-16_1515_left/003022
941	1566	986	1614	5.19	0.983978	2018-02-16_1515_left/002673
901	1648	961	1698	5.19	0.9988971	2018-02-16_1515_left/002693
990	1574	1015	1596	2.1	0.9935853	2018-02-16_1515_left/002693
700	1018	843	1146	2.1	0.9997873	2018-02-16_1515_left/003448
935	355	1018	424	2.1	0.9996866	2018-02-16_1515_left/003448
975	1143	1017	1180	5.19	0.99997044	2018-02-16_1515_left/001112
936	566	1021	635	2.1	0.9999919	2018-02-16_1515_left/003457
668	1246	827	1389	2.1	0.9998361	2018-02-16_1515_left/003457
838	1270	943	1364	4.1	0.9826569	2018-02-16_1515_left/003457
834	1616	926	1707	2.1	0.99862635	2018-02-16_1515_left/002489
967	1957	1012	1995	2.1	0.99903643	2018-02-16_1515_left/002799
913	864	971	922	5.19	0.9999614	2018-02-16_1515_left/002710
883	1745	953	1815	5.19	0.9999461	2018-02-16_1515_left/002710
988	910	1021	941	5.19	0.99995995	2018-02-16_1515_left/001082
725	947	819	1023	4.2	0.9917891	2018-02-16_1515_left/003074
956	1171	985	1204	5.19	0.9769786	2018-02-16_1515_left/001619
961	1460	982	1483	5.19	0.990321	2018-02-16_1515_left/001793
